word,V cluster 2 value,tf norm value
jogos,15.7093973236,14.0184074837
jogo,15.1011497435,17.409134665
playstation,7.46996417843,6.50286252979
xbox,6.10700305481,5.93517551309
novo,5.29396901849,6.4397883303
console,5.07036578824,4.56307259533
game,5.03232145292,5.40202523592
sony,4.59925713227,4.15619803355
wii,4.55241962027,3.89686450689
games,4.32694930842,5.41506727974
the,3.79531235464,4.10855529243
nintendo,3.61488986237,3.27248181662
brasil,3.17693127861,4.75295749281
one,2.8939990985,2.70936450188
ps,2.80186317044,2.46754638865
lançado,2.7426755461,2.68510123945
apenas,2.72526720618,4.59242923649
arena,2.59416954762,3.02027939557
nova,2.55818903179,3.08765693943
além,2.55030375088,3.65357593645
pessoas,2.50570923318,2.5572955834
usmonetáriointerno,2.45752811228,2.62675989352
lançamento,2.41226486106,2.57362895081
microsoft,2.30844122637,2.27360974308
dia,2.29158737058,5.32093077415
versão,2.24484286493,1.95832779588
mil,1.93051236836,2.67438462566
controle,1.92009143519,1.94460395871
site,1.90970623381,2.47725142415
estúdio,1.88165384195,1.65571896577
melhor,1.79620841,4.04988727448
ano,1.76833171243,4.75079310834
monetáriointerno,1.74797450518,4.81840908599
super,1.73417121032,1.98627762576
jogadores,1.72701180568,4.30228612023
brasileiros,1.7053620051,1.48360480136
durante,1.68477423683,3.25896696005
evento,1.66839613202,2.39152043826
sociais,1.63609680754,1.0809864299
traz,1.57481894648,1.49522006698
online,1.56118389895,1.50827909898
chega,1.53471546997,1.93271757459
indústria,1.50378712195,1.8052180076
trailer,1.49921646959,1.62151478079
mundo,1.48256852717,3.30879150899
videogames,1.46563401573,1.7592797551
onde,1.40504928553,1.572843532
anunciou,1.39867866178,1.71630866585
preço,1.39823078613,1.34099782111
conferência,1.39477144821,1.29175578459
consoles,1.38502581373,1.30651374934
multiplayer,1.37951556382,1.17173750492
live,1.36547089845,1.4846604526
parte,1.36340712546,2.179732776
independentes,1.36220568212,1.09101463388
companhia,1.34926683951,1.93862702659
new,1.33299631548,1.51447469942
aqui,1.32577349142,1.79147204724
série,1.3230484251,1.99140987396
jogar,1.31786338845,2.80796312875
plus,1.31363412304,0.932795199216
desenvolvimento,1.31052607628,1.28806334082
caio,1.30868202115,1.11098094983
novos,1.27717620037,1.4315988891
empresa,1.2762315676,1.89752592837
forma,1.27495150612,2.0673125809
qualquer,1.27015381831,1.61476244817
festival,1.24718109804,1.14575356691
studios,1.23266319362,1.25671895091
criadores,1.23135473678,1.05336797773
apesar,1.22587383964,2.15949278802
vídeo,1.2227727976,1.38886828875
dois,1.21533960882,4.46835594418
tv,1.19679871879,1.61709604569
dez,1.17699466092,1.54728679307
possível,1.13784421299,1.88969247743
precisa,1.13468155617,1.17197822425
plataforma,1.12668396106,0.871280542718
opiniões,1.12382431614,0.986603119691
cultura,1.12316123214,1.0554858436
ios,1.11574982104,0.948706526866
podem,1.10998945835,1.18023168807
detalhes,1.10212303103,0.956703899435
mercado,1.09829647084,1.11307871877
in,1.09807568222,0.976059295425
títulos,1.09798159276,1.32035646571
feira,1.08509025054,6.63423662207
lista,1.08088996397,1.35641486138
repórteres,1.07601734954,0.923331545127
menos,1.06745626033,1.90734624081
network,1.05296412574,0.825294662326
sistema,1.04259292247,1.25692716736
novembro,1.02147805748,1.29185783105
apresentação,1.0175280866,1.04224761355
assim,1.00928885187,2.1271859461
ea,1.00519493888,1.20185438297
big,0.999382846381,0.927664841319
bem,0.997884812076,3.10801094029
conta,0.994674976321,2.40958508998
gostou,0.993893823851,0.845472944348
eua,0.990400147055,1.1164157323
disponível,0.98538763114,0.967459456642
usuários,0.983548575839,0.91837269608
social,0.980847545862,0.889557447299
desenvolvedores,0.980646146749,0.878914186533
teixeira,0.977943830024,0.925946733508
anuncia,0.974180464633,0.991112805973
editores,0.967868354211,0.822827763601
internet,0.959986979691,0.812266919959
data,0.959066000338,1.38301237739
flappy,0.957113271581,1.20950203913
videogame,0.956846062189,0.930599031555
indie,0.950408978701,0.862674328462
diferentes,0.946487336044,0.920108720731
algo,0.939601131917,1.202500003
título,0.932544139977,4.31037511355
responsável,0.927038704253,1.17366280036
pc,0.926563769446,0.958334650684
imagem,0.915796658042,1.06913648523
vem,0.912997742481,1.28843368532
mario,0.909309006531,1.38989734026
nuvem,0.904940867073,0.827243678627
sonic,0.890671030409,0.873780933872
and,0.886424861418,1.05397694487
bastante,0.882194978983,1.46778307607
acontece,0.874722239565,0.954371302803
gente,0.872027879586,1.47691429217
melhores,0.865886512178,1.14849832127
controles,0.858118327193,0.870245606613
