word,tf norm value
confira,0.543598482268
principal,0.543387226432
riccitiello,0.540490158824
estar,0.539839233091
marca,0.538297570212
contrast,0.535504147864
hoje,0.535020298919
sequer,0.534455249227
retrocompatibilidade,0.534440008085
versões,0.532945829087
download,0.532457225649
deu,0.531889541631
passa,0.530781671644
partida,0.529715581303
chegar,0.529575065293
second,0.529086287438
son,0.529086287438
apoio,0.528902920375
sampaio,0.528558925235
causa,0.52509316863
número,0.525025031397
greenlight,0.525003885775
exclusiva,0.524734802229
boa,0.523142593996
dead,0.521397533987
los,0.520443528314
saída,0.519711248486
afirma,0.519705956277
lança,0.519587272721
desafio,0.519410067314
silva,0.519370281446
ponto,0.51791123466
towerfall,0.517119271131
youtube,0.515218109125
zynga,0.513881006253
paola,0.513475954417
sexismo,0.511395954528
digital,0.50918543774
fará,0.508842484922
sarkeesian,0.507453654919
pesados,0.507359650677
semana,0.503346044457
ex,0.502537439404
serviço,0.502183465531
assinatura,0.500532843347
frankie,0.499626869217
problema,0.499444677818
aposta,0.498930464629
junho,0.498760439856
moacyr,0.498697185467
favoritos,0.49823932406
filme,0.498100472417
oportunidade,0.497497712053
música,0.495286826192
disponíveis,0.493522508805
relação,0.493132555096
promete,0.492089688266
sworcery,0.488912117085
sword,0.488912117085
fez,0.488834651601
walking,0.488781130335
ultimate,0.487316348866
minigames,0.487159683902
vista,0.48404152037
mobile,0.483292581628
nacional,0.48323704013
pacote,0.482078720701
neste,0.481940670027
alves,0.481642329881
motivos,0.480691309572
capcom,0.480682766349
transmissão,0.479349340913
lado,0.477476139488
verdade,0.47583587263
edition,0.475233591254
via,0.472538847565
play,0.472118925315
filmes,0.471637982834
liga,0.470770309064
simples,0.470168268429
grupo,0.468549389204
kinect,0.468463584984
partidas,0.468249190072
yo,0.46761786515
rede,0.466980268194
maiores,0.466526426655
local,0.464001895697
iphone,0.459099510558
reasonwhy,0.456542246858
aplicativo,0.456387563337
conteúdos,0.45577944993
bossa,0.454808210001
coletiva,0.454208215453
mostrar,0.453727078297
espera,0.450888547531
então,0.45074354077
carreira,0.450246821095
company,0.449858124975
projeto,0.448861668483
protagonista,0.448496118256
evil,0.448359037209
deep,0.44769735228
produção,0.446507520665
dinheiro,0.443756471471
renan,0.443508947854
estreia,0.442934823801
iii,0.441114535429
bgs,0.440287125884
janeiro,0.439899302919
comprar,0.439481947006
completa,0.438379146077
olifiers,0.437667638521
penas,0.437228484893
itens,0.437216257591
clubes,0.437157720738
quer,0.43696398826
aparelho,0.436802974744
única,0.435336965154
ação,0.434383703114
prêmios,0.434142526871
mostra,0.433713250196
voz,0.432984721428
exclusivo,0.43103763835
poderá,0.429702549559
financeiros,0.426442562822
jam,0.4261418059
torneio,0.424798214526
acho,0.423327900093
nome,0.422908631142
narrativa,0.422238987926
visual,0.42147782572
combate,0.420659875787
reality,0.420335449173
lugar,0.420138669106
irá,0.419813997011
desenvolvedor,0.41799093746
paper,0.416992979725
international,0.415902345557
membros,0.415269855843
incluindo,0.415014689284
comprados,0.414046760952
venceu,0.413895599609
designer,0.413377093509
land,0.412880251395
steven,0.411971731002
consenso,0.411413881801
confere,0.411413881801
distintas,0.411413881801
apresentou,0.410744847028
assista,0.407511815016
fazem,0.406868585219
valor,0.406835669187
cargo,0.406703861323
digitais,0.406030613429
existem,0.405266972791
toque,0.404980840352
análise,0.404912182338
ações,0.403881388865
peso,0.403768368268
único,0.403227119826
lojas,0.402568098159
club,0.402247522086
estará,0.399853177194
engine,0.399722831088
volta,0.398773903436
livro,0.398574130262
gold,0.397807375017
padrão,0.396729704369
dados,0.396052114747
ios,0.395587777665
festa,0.393413942849
questão,0.392355892977
amora,0.392153553496
novas,0.391392284217
personagem,0.390452502023
diablo,0.390281678652
ring,0.388936026879
brasileira,0.388133050044
heat,0.387428929947
unidades,0.385790941756
redor,0.385619956667
seis,0.385215064326
pen,0.384376576073
devido,0.384106867698
modelos,0.383379764013
existe,0.382821334761
rodar,0.381693407574
vida,0.381351246862
gratuito,0.381017434805
smartphones,0.380793577182
possuem,0.380559126918
chefe,0.380270491953
suficiente,0.379766491613
campeonato,0.379548269352
conferências,0.378858847678
trata,0.378183834219
aparentemente,0.377785235721
modo,0.377343668913
estilo,0.376510976926
sonora,0.375655460632
trilha,0.375655460632
diretamente,0.375482295134
ennis,0.375239387193
simulator,0.374452872307
pior,0.374336022365
falta,0.373905808916
mão,0.372151130082
minutos,0.371446860523
aspectos,0.371375889692
cenários,0.371285415535
sims,0.370762036238
fãs,0.370615863258
lutador,0.370506700826
igda,0.370367443324
batalha,0.369812756216
trimestre,0.36958374693
corpo,0.369516879848
movie,0.36669605256
voltar,0.366170472688
campanha,0.366156124035
presentes,0.365718055091
contas,0.364718309741
futuro,0.364101153444
gráficos,0.363979654549
mundial,0.363773110666
pré,0.363630863672
canal,0.363612036621
usar,0.363316258465
participantes,0.363092541005
nomes,0.363049796324
ideia,0.362824336707
gerente,0.361001566743
nota,0.360976620057
direito,0.360856418815
usuário,0.36005345869
aconteceu,0.359733447425
cenário,0.359646745239
pra,0.358352725184
homens,0.358254504072
novidades,0.35787314129
popular,0.357639965113
vs,0.35664453471
dezembro,0.354556615357
mãos,0.353883391417
enix,0.353828050187
james,0.352564979395
permitindo,0.352466152516
servidor,0.352430110856
miami,0.351093303924
compra,0.349850536716
gaikai,0.349042547896
ambos,0.348598821943
marcado,0.348285824911
heavy,0.348267189841
frente,0.348223930693
forte,0.347983018856
sucessor,0.347494050225
atenção,0.347481124424
produtos,0.346985154079
demonstração,0.34681854665
linguagem,0.346807056891
entanto,0.346396861934
dana,0.346240004055
governo,0.345930328632
independente,0.345470796142
blizzard,0.345132325178
capa,0.344753889877
john,0.344481450076
apresentar,0.344025635475
dar,0.343815641832
acessar,0.343580867638
receber,0.343377104542
usados,0.343321389594
gamer,0.343133253972
recebeu,0.342412876366
recente,0.342380540096
americana,0.341130529413
período,0.3406344959
acigames,0.339778454643
cartão,0.339594241578
mulher,0.338933998958
março,0.338919138228
portátil,0.337895976856
duelo,0.337565021795
servidores,0.336731621593
lembre,0.336425417869
importante,0.336135446595
claro,0.335944902449
brazilian,0.335473310034
vendido,0.334140125998
grand,0.333333333333
simultaneamente,0.332475043967
clássico,0.332375240007
categoria,0.33208351484
global,0.331127897326
vendidos,0.330472338143
longa,0.330330298599
mídia,0.330081979683
fiscal,0.329737667266
desenvolvido,0.32969404104
casas,0.326967926061
ubisoft,0.326704801504
canadá,0.326649182871
times,0.326329590241
cartões,0.325539363604
team,0.324987217797
vendeu,0.324932879811
valve,0.324833516817
nguyen,0.324787122163
rumores,0.324419740413
device,0.323925308056
lucro,0.323643135081
impedir,0.323569545839
agosto,0.323413222813
passará,0.323405421393
direct,0.323119422696
hd,0.323013716478
deixou,0.322996574263
sim,0.322833580079
software,0.322661489285
criados,0.322613523077
demo,0.322056786469
tipo,0.321563361081
ofereceu,0.320433711493
início,0.320073571495
brenda,0.319432866551
terça,0.319004598524
quarto,0.318250894223
knights,0.31814995822
ficar,0.317925656856
farming,0.31777085218
totalmente,0.316441988478
qasir,0.316401381543
al,0.316401381543
wasat,0.316401381543
documentário,0.31612224443
thq,0.315827942637
compatível,0.315316097838
favoritismo,0.315298091782
corrida,0.315084365871
requer,0.315049598096
demais,0.31493671368
negócios,0.31448425291
anunciada,0.313945893908
capaz,0.313825196092
cnb,0.313660872869
projetos,0.3134999705
anterior,0.313349290746
rockstar,0.312994078835
produto,0.311969875812
dá,0.311780635061
desafios,0.311659378332
divulgou,0.311521541615
objetivo,0.311461060644
qualidade,0.311058976275
out,0.310232418277
there,0.310232418277
jelly,0.310062970327
escape,0.310062970327
gameplay,0.309727122258
tiro,0.309338269033
português,0.309238131658
sp,0.309190335767
leva,0.308785990364
nível,0.308545444728
austrália,0.307298619994
painel,0.306024423529
nacionais,0.305859471852
continua,0.305764982494
exército,0.305306939637
matt,0.305064494732
miniboss,0.305007780747
resolveu,0.30495193556
expectativas,0.304106440966
assunto,0.304092094765
perdeu,0.304008732069
aplicativos,0.30385833606
awards,0.303581108597
gays,0.303156737383
chances,0.303115863459
levando,0.303086699553
ficou,0.302814057803
resultados,0.30262198901
american,0.302258792403
express,0.302258792403
edge,0.302150836469
favorito,0.301673738287
dentre,0.301543460524
celeste,0.301511344578
ceo,0.301130114071
white,0.300356857281
urijah,0.299555049113
inicial,0.298928680853
somewhere,0.298811861732
conforme,0.298677579255
musical,0.297939325402
entender,0.297711905511
comente,0.297616285409
torneios,0.297416305587
quinta,0.297373712562
trabalhar,0.296728954828
torcedores,0.29645744242
fases,0.296419641016
mma,0.296295116672
mostrada,0.295958329413
exatamente,0.295477429373
assistir,0.295467689106
mis,0.295451686867
caminho,0.295382016786
ideias,0.295179587368
museu,0.295079179574
maioria,0.294553519335
previsão,0.294415425543
entra,0.294396557548
inclusive,0.293950953428
conhecida,0.293840728926
fase,0.293674770004
square,0.292969988242
médio,0.292852684282
trazer,0.292822263702
parable,0.292410096095
sensível,0.291712475709
adversário,0.291709443385
portas,0.291570090268
enfrentar,0.289476472815
plataformas,0.289304805127
exclusividade,0.289283149924
york,0.28877860603
android,0.288706558309
eshop,0.288012684708
pessoa,0.286882614658
atleta,0.286706557054
possa,0.286385880257
ajudar,0.286288088905
mark,0.285377327895
contrário,0.284873044173
entretanto,0.284836027806
gaming,0.284395091381
recentemente,0.28338637013
principalmente,0.283073523449
tablets,0.282707085441
simcity,0.281732242289
notícias,0.281725080255
coração,0.28094077476
fizeram,0.280824567401
acima,0.279944181317
vale,0.279800630882
streaming,0.279785730519
simulador,0.2796562893
organização,0.279612850941
sports,0.279608178458
presente,0.27943734385
sabe,0.279209015493
gênero,0.278968533535
críticas,0.27883564281
profissional,0.278795692727
gráfica,0.278659625242
estarão,0.278087254066
trás,0.278063546691
lançar,0.277647973604
oferecer,0.277122079617
entrada,0.276874325985
completou,0.275769051653
voltará,0.27547761692
próximos,0.275336710945
thrones,0.275194704958
lançamentos,0.275037956603
contará,0.27499613587
anteriores,0.274724488022
precisam,0.274703568555
two,0.273723564605
força,0.272465310022
entretenimento,0.272191837662
rival,0.272106498101
caixa,0.272089064308
store,0.271881582833
direitos,0.271864943226
lutas,0.271563977288
digitalmente,0.270911645347
seguir,0.269877010265
zelda,0.268681828417
legend,0.268681828417
suposto,0.268374656648
preços,0.267925027172
programa,0.267298533228
começo,0.26690325423
acabou,0.266829449405
espaço,0.266515110105
haverá,0.265580844725
base,0.265375813287
baseado,0.264155813615
mostrou,0.263985779744
virtual,0.263594961363
app,0.263586503724
crescimento,0.263536794815
eric,0.262824243867
set,0.262749780503
sexta,0.262730758064
chance,0.262715652395
longo,0.262527024638
carta,0.262282600183
women,0.262265921017
ganhou,0.26191042228
media,0.261277512896
família,0.260585064418
antigos,0.260309000683
anunciar,0.260081902933
redes,0.259755596786
dizer,0.259565565171
esperar,0.259399664785
passando,0.259329102181
resto,0.25915410118
performistas,0.259042719282
interesse,0.258199485195
informação,0.257936961302
kit,0.257793672189
especiais,0.257349321603
partir,0.257267360896
declarou,0.256675130924
normal,0.255939686991
lucca,0.255914574212
audiência,0.255542756114
categorias,0.25445949877
difícil,0.253982413387
editor,0.25385920531
acontecer,0.253636437096
questões,0.25362438426
explica,0.253554289952
distância,0.252863293702
responsáveis,0.252781540793
milhão,0.252710823877
cena,0.252438971445
suporta,0.252358647699
jason,0.252243948281
aproximadamente,0.252021950869
estratégia,0.251635538205
fight,0.251592632102
femininas,0.25148363122
oficiais,0.251410346786
produtoras,0.251229451953
deixa,0.250966816833
apple,0.250337505477
página,0.250058379481
lançados,0.250029327416
faciais,0.250025953044
expressões,0.250025953044
sociedade,0.249833052645
jogado,0.249440817236
comparação,0.248819954583
gêneros,0.248549318311
japão,0.248213536909
sentido,0.247722240943
produzido,0.24685638092
ministério,0.246433477042
toca,0.246182981959
finalmente,0.246139045145
galos,0.246095696982
tenta,0.24606255492
pontos,0.245459934853
foco,0.245358932957
perspectiva,0.245214669693
bela,0.244998913231
metade,0.244433393786
gratuitos,0.243711112455
querer,0.243682045318
plano,0.243370104659
quantidade,0.243336796499
breve,0.243279114209
usado,0.243085450974
resposta,0.242983203306
defender,0.242362038732
indica,0.242265737335
jogam,0.242150932688
gera,0.241979406293
países,0.241684367602
campeonatos,0.24131188406
dualshock,0.241073149949
ninja,0.240892966434
permite,0.240705471328
divulgar,0.240642180127
linha,0.240626110654
ustream,0.240589758743
planos,0.239980278764
falar,0.239924505809
total,0.239730802761
vencedores,0.239616673353
cidade,0.23952554607
ar,0.23918078506
tablet,0.238526413802
contatos,0.238480284649
aparece,0.238131279765
comercial,0.23798306523
começou,0.23777603289
windows,0.237673814425
números,0.237428709011
free,0.237344177677
nenhuma,0.236383608207
mensagens,0.236281874284
escolha,0.236231989416
maio,0.23616295943
fifa,0.236009135031
continuação,0.235981886612
sequência,0.23556057628
recém,0.235395107109
sugere,0.235283929376
eletrônico,0.235120580411
atmosfera,0.234859152144
basic,0.234798930784
cotação,0.234738970942
meat,0.234550844351
alto,0.23450174853
koch,0.234365443874
ia,0.234283396825
romero,0.234200325548
vence,0.233956629018
tentando,0.233908473095
rodando,0.233820930873
sinal,0.233737523998
focada,0.23360556856
brasília,0.233383118235
points,0.232647632345
levou,0.23212511463
achou,0.231322246138
confirmou,0.230901652053
profissionais,0.230816262121
visão,0.230720672792
chamado,0.229690695418
jogabilidade,0.229675057125
recurso,0.229050084402
home,0.229019098591
acaba,0.228938315551
vão,0.228586446243
pessoal,0.228544714809
zombiu,0.228396781153
localizado,0.227531910823
individual,0.227296701097
jogando,0.227182581049
disputa,0.227044430529
birds,0.226946112215
novidade,0.226927805817
ii,0.226447117757
alcançar,0.226169535955
obra,0.226138813632
situação,0.226120694437
joão,0.22596695393
finalistas,0.22565658402
fácil,0.225098025278
serem,0.224849709168
similar,0.22468547159
divulgados,0.224133010377
vontade,0.223483774159
cheio,0.223438266401
clássica,0.223370809889
veio,0.223214225278
parceria,0.222804575294
relembre,0.222222222222
segue,0.221906852271
milhares,0.221402215259
portanto,0.221249976309
fundador,0.2212420793
experiências,0.22120253064
logo,0.220685327779
exclusivos,0.220541721265
jornal,0.22052497147
hit,0.220239854132
belo,0.220149059393
funcionar,0.220041509438
sabia,0.220025522649
oito,0.219963972785
raider,0.219816131971
tomb,0.219816131971
corte,0.21978181691
hsbc,0.219491461277
acompanhar,0.218973048088
possibilidade,0.218855622761
ocorreu,0.21849068104
card,0.218367275333
wind,0.218366367874
waker,0.218366367874
puzzle,0.218217890236
atingir,0.217631935839
americanas,0.217115092732
semanas,0.216994897367
realidade,0.216943453448
impossível,0.216754993993
criatividade,0.216681065045
reestruturação,0.216557850777
desafiante,0.216222418093
similaridades,0.216101144094
lei,0.215945626336
suporte,0.215938802719
moldes,0.215761467148
vivo,0.215711668614
passagens,0.215511694951
octógono,0.215478847082
carioca,0.215430746718
vamos,0.215174767099
acha,0.214659952197
inúmeros,0.214130745264
destaques,0.214013206982
wars,0.213256751611
anita,0.213013443304
lutadores,0.212657466187
arcade,0.2125306119
simplesmente,0.212325484181
aumentando,0.212100339234
jogados,0.211822613316
interessante,0.211711058391
aberta,0.21160866328
carga,0.211455130138
fracas,0.211302403419
texto,0.211273196357
call,0.210610897941
behold,0.210601958397
montar,0.210567700309
ascension,0.21040951042
inimigos,0.210370331965
video,0.210342668233
atrações,0.210128974827
considerado,0.209994246569
arquivos,0.209897125632
reuniu,0.209108945118
lutar,0.208577286749
girl,0.20801550572
netflix,0.207967209482
trabalha,0.207788629916
conseguir,0.207775353225
ficam,0.207478356902
lançou,0.207246217792
proteger,0.207012996524
gb,0.206855338749
vou,0.206230223533
tornando,0.205923211553
inteiro,0.205770056694
débito,0.205602867272
queremos,0.205390941752
manter,0.204998874745
black,0.204977774335
artistas,0.204967614302
xfire,0.204908953959
plants,0.204601634471
zombies,0.204601634471
pesos,0.2044647508
espectadores,0.204403875192
comandos,0.204314891754
rumor,0.204234623967
dobro,0.203955414531
clique,0.203910704566
possíveis,0.203701318198
plágio,0.203563901414
atividades,0.202912380976
conhecidos,0.202659461678
especial,0.202409545891
completamente,0.202393486477
acontecendo,0.202292079508
party,0.201655282971
aproveitou,0.201141883872
movimento,0.200979963865
rápido,0.200726398904
importa,0.200655593765
organizadores,0.200500139444
políticas,0.200457686525
unmechanical,0.200206958044
filas,0.200109209975
virar,0.199889720412
oferece,0.199537942665
cara,0.19945593459
diversos,0.199202317503
duty,0.199190341397
busca,0.199095285612
vira,0.198672096271
adicionais,0.198592771663
imediatamente,0.198247109633
terceiro,0.198147480292
alta,0.197820996839
ginásio,0.197385508488
bilhões,0.196933865334
campeões,0.196913753703
round,0.196707391126
aponta,0.196478711876
associação,0.19632154045
operações,0.196306212255
programação,0.195956872
gdc,0.195915719838
azul,0.195801724909
fique,0.195785104775
utilizado,0.195510723342
precisará,0.195427242542
assinantes,0.195254995969
between,0.195136682978
baixar,0.19499848678
imposto,0.194955261484
passaram,0.193947692307
comum,0.193694860174
participação,0.193621267094
trabalhando,0.193581577863
double,0.193555471904
prepara,0.193322994647
notícia,0.193178645032
leves,0.192744282956
famosos,0.192613890343
atrair,0.192430826633
cai,0.192368711147
intenção,0.192253978162
centenas,0.192245614143
marketing,0.191827735594
apostadores,0.191661592832
alienígena,0.191433044001
sábado,0.191231470997
caro,0.190968119387
jogue,0.190927641389
indiecade,0.190739046114
londres,0.190608288752
conceito,0.190468325469
transferidos,0.189948272058
custar,0.189942426232
revela,0.189933691511
ganhará,0.189716522808
guerra,0.189663483568
acontecerá,0.189254758469
trazendo,0.188915755108
peças,0.188809571154
disponibilizados,0.188413480931
chegará,0.18839606221
áreas,0.187902283438
chris,0.18786452507
designers,0.187434192233
all,0.187147634737
física,0.187058527699
queria,0.186914208123
mr,0.18657682014
bree,0.18657682014
contou,0.186406889832
assiste,0.186273577161
monster,0.185970337109
acessível,0.185361061641
acusações,0.185189688804
vendidas,0.185074476176
cópias,0.185074476176
dificuldade,0.184915461876
positivos,0.184609015195
transmitida,0.184431804852
ouriço,0.184381168364
bateu,0.184238655914
cuja,0.183650556628
conseguiu,0.183635596144
permitir,0.183619841965
gta,0.183307928575
usava,0.183200056838
produzidos,0.183196881322
consequentemente,0.183107431568
armazenamento,0.182789673532
pedro,0.182728904706
retirado,0.182492294093
divertidos,0.182195148519
octodad,0.181734007833
estande,0.181701407246
conquistas,0.181369677547
night,0.18073584993
horário,0.180531475977
sa,0.180468659063
fortes,0.180391013529
star,0.18032906368
homossexuais,0.180208285407
investimento,0.179913303111
toronto,0.179635043173
normais,0.179546150986
divertida,0.17926788761
aparecem,0.179181811213
boas,0.17898715523
geral,0.178783133923
antiga,0.178645168858
taxa,0.178609568426
feminina,0.178588189778
relacionados,0.178484262209
bate,0.178280354229
vigor,0.178174161275
mudar,0.17797691024
kotaku,0.177941004247
resolução,0.177667957282
grátis,0.177654512032
falando,0.177390045588
importância,0.1765274207
revelação,0.176505020677
corridas,0.176273659607
impressões,0.175775611785
chamada,0.175772454961
etc,0.175458405622
obviamente,0.175299455948
superior,0.174771641666
assistindo,0.174603308706
descobrir,0.174583211847
declarações,0.174314510119
reconhecimento,0.173711283119
warfare,0.17369163421
momentos,0.173295283131
virá,0.173278064753
aaa,0.173190505952
teoria,0.172678315457
estúdios,0.172539984814
começando,0.172528065528
próxima,0.172478781891
consumidores,0.172379981127
exposição,0.172255914724
exterior,0.17223743677
termos,0.172128415178
evolução,0.171906270102
autor,0.171532839719
extremamente,0.171487707692
on,0.171218886797
leve,0.170940160389
necessários,0.170933715028
mensagem,0.170866107482
veículos,0.170580102312
tamanho,0.170531869313
técnica,0.170455202312
pro,0.170086942571
ir,0.169766445764
acessórios,0.169665489208
elementos,0.169376211224
entrou,0.169369856242
divulgado,0.169328933614
torno,0.169293039891
jovens,0.169264417148
representado,0.169245591942
player,0.1692082495
associados,0.169008275841
batman,0.16900807784
arkham,0.16900807784
adventure,0.168879217691
fonte,0.168447326311
dream,0.168244982536
postura,0.168231646228
horizonte,0.168231646228
is,0.16817648895
seção,0.168049585067
estádios,0.167967753287
clube,0.167967753287
tornou,0.167934371683
boy,0.167884177685
portal,0.16782493858
mmo,0.167713837208
its,0.167707560747
pressão,0.16769262498
centro,0.167612469754
confirmados,0.167601698809
fizemos,0.167529958176
coletânea,0.167297452577
vende,0.167164169463
colocar,0.166604409501
cinco,0.166565568198
ali,0.166456619266
tentar,0.166424496941
financeiro,0.166358019542
identificar,0.166301084416
custará,0.166226617853
ouro,0.16620160106
phil,0.165710384682
bateria,0.165392476268
ficção,0.165365319511
estrelas,0.165160257346
acesse,0.164905972693
câmera,0.164882103061
posição,0.164840243341
eventualmente,0.16468956898
caixinha,0.16462530138
monstermind,0.16428818319
minority,0.163980410963
envolvido,0.163916320026
receberá,0.163907827392
interação,0.163784825227
regulamentação,0.163606945092
criado,0.163591725083
meeting,0.163115233522
revelando,0.162957181319
atraso,0.16265711142
grupos,0.16251408395
cubano,0.162471495982
comparado,0.162423184492
abrir,0.162077408669
generation,0.161987268954
revealed,0.161987268954
segredos,0.161740524065
ops,0.161581470675
males,0.161278269511
tornar,0.160974490901
ala,0.160816880226
envolve,0.160443338507
center,0.160437086824
fundadores,0.160406311334
aclamado,0.160128153805
capybara,0.160016449697
borderlands,0.160010072996
investidores,0.159926999259
inéditos,0.159692524162
custa,0.159524931168
histórico,0.159489796941
acompanhado,0.159313225082
