word,V cluster 0 value,V cluster 1 value,V cluster 2 value,tf norm value
empresa,1.04956485253e-14,0.254958146429,1.40167664616,1.7554358887
companhia,2.07387763566e-06,0.488802837304,1.12583487993,1.74620903367
super,3.44138769279e-17,0.107630321423,1.6118261571,1.72175697871
mundo,0.00549381652694,3.00132543142,0.151172719713,1.716435833
videogames,5.74745920551e-28,0.0244737184945,1.66921381695,1.70520594805
estúdio,3.10776999142e-50,0.000988003103664,1.74814320546,1.65571896577
parte,4.03405231043e-05,1.31728029484,0.812188731011,1.60521695016
personagens,2.6307252716e-32,0.0192446495549,1.56423363976,1.5857127324
segundo,1.90649976273,2.75518170319,1.78486037504e-07,1.58560910791
dois,1.54571538307,3.30517530788,7.36465656534e-08,1.55921936871
live,2.83082718209e-83,0.000433378411923,1.22759425464,1.4846604526
título,1.52897282196,2.61367436319,1.13354851353e-06,1.4831015129
new,7.74320532969e-35,0.00229025978366,1.29432128133,1.45891914386
chega,1.06300996507e-06,0.981569826756,0.844982132667,1.45858362117
traz,4.75829606e-39,0.00305443951473,1.50458189252,1.4165800168
brasileiros,2.18507292087e-23,0.0731072073163,1.6355660967,1.40840367269
online,2.91964603215e-26,0.0250210133133,1.52387605128,1.39749180242
tempo,2.19945012837,2.3486343232,8.00462757099e-09,1.36201310078
público,1.19947888681e-08,0.548548820422,0.924033178991,1.35917979341
trailer,5.42035641989e-21,0.0663479818441,1.33528845996,1.3557405333
série,1.22108436409e-05,1.22234099842,0.676272806577,1.34335422069
anunciou,1.2238955308e-09,0.687234248942,0.935479995815,1.34187415353
novos,1.27292278297e-18,0.0801537502349,1.22808962507,1.31763831264
consoles,1.51330897339e-33,0.0113537182384,1.26524850923,1.30651374934
assim,1.83381797504e-05,1.56565831418,0.436131065549,1.30281561042
conferência,9.22795541383e-63,0.000832708757614,1.26549199438,1.29175578459
onde,4.75102733771e-10,0.561742147803,0.99872713529,1.28193268259
preço,4.50691383811e-38,0.000204455532734,1.32858815904,1.27520265161
studios,1.54638649832e-68,0.00028058355047,1.18762237183,1.25671895091
forma,6.13920512436e-05,1.59589700255,0.369013790168,1.25171389067
flappy,1.72863632894e-07,0.216561699437,0.746183507115,1.20950203913
ea,3.21644571239e-19,0.0774771092106,0.930245782,1.20185438297
possível,5.46666465799e-06,1.41690151295,0.316402998989,1.19104426132
apesar,0.00117113850462,1.87147708349,0.181416339804,1.17824444065
multiplayer,8.43869038851e-52,0.00228283331991,1.40468599891,1.17173750492
menos,1.20170063427e-05,1.58891715849,0.306507869164,1.16775060275
vídeo,9.66473751474e-12,0.066768840392,1.16745935495,1.1674257125
aqui,0.00219501584683,0.813169269121,0.774806819133,1.15948465259
maior,0.156735400447,2.35284163632,0.00291864201161,1.15348912755
executivo,8.08007113997e-13,0.270669140546,0.890644097609,1.14744891415
festival,5.07966186447e-41,0.00505633477601,1.2837285411,1.14575356691
desenvolvimento,7.28026804764e-05,0.163839781473,1.16988127571,1.14447345994
qualquer,0.0321070281289,0.824602626368,0.787778562903,1.14350312682
paulo,2.07542720605,2.17197767624,0.0060087214577,1.14073833535
jogar,0.0221538032161,2.6559383761,0.000102237110926,1.11405464938
riot,2.0570867444e-14,0.228798357358,0.895577724201,1.11164638716
tv,2.23656269685e-07,0.705702791175,0.742055403455,1.11121944323
caio,3.3634242571e-236,1.03020591967e-05,1.15845876206,1.11098094983
bem,0.662726001861,2.46299286964,5.96914609483e-05,1.10752773019
independentes,1.51585454107e-59,0.000767893775333,1.31474041851,1.09101463388
world,4.62256610384e-47,0.00299457957313,1.08097976917,1.08969053012
equipe,3.88079422469,1.8548944296,7.08322956207e-10,1.08774025865
sociais,7.09241498703e-65,0.000124923481712,1.54313772841,1.0809864299
dez,0.0426281709513,1.04552484124,0.530879709683,1.06929711536
brasileiro,2.17189685808,2.29128914356,9.50006850351e-07,1.06667189223
mercado,4.26604444041e-27,0.0222082879296,1.04853972016,1.06502178563
novembro,1.11991782142e-10,0.304515949749,0.819964696092,1.06223859361
sistema,3.4416044894e-12,0.230943936983,0.821596964063,1.06209061866
and,8.11940902972e-66,0.000698319272366,0.981306628441,1.05397694487
criadores,3.59148187695e-68,0.000135598017868,1.13183499489,1.05336797773
títulos,0.0457767633266,0.244048713916,0.929177887255,1.05030565366
final,3.1173720191,1.76499255857,2.22444662667e-11,1.04519593251
apresentação,6.58126099491e-49,0.00163892320027,0.931506023981,1.04224761355
lista,1.55794503637e-07,0.483573660746,0.783807113256,1.03673531237
acordo,1.08018453651e-05,0.959388765726,0.389447977463,1.01250701229
cultura,7.89613142968e-21,0.038492670184,1.12900046322,1.01049371653
eua,1.17588051997e-14,0.103922151425,1.00720749284,1.00725455
conta,0.0982009596725,2.09149075688,0.000254113118881,1.00499335011
mario,2.43671145116e-05,0.787096438739,0.416317642719,0.979866188093
in,1.29373563171e-56,0.000845345980991,1.08488754647,0.976059295425
disponível,9.33407673471e-61,0.000373040791275,0.969368431515,0.967459456642
pc,3.74589141221e-57,0.000399582713704,0.987818306083,0.958334650684
detalhes,2.16930624745e-128,7.70598288537e-05,1.01523017388,0.956703899435
anuncia,1.45382096472e-35,0.0117609784918,0.925293876069,0.952450572321
ios,5.44228451508e-48,0.00105125623165,1.04598799207,0.948706526866
data,0.000141080675869,1.13342663754,0.263654162563,0.935963535104
plus,1.08546168256e-223,1.87470504171e-05,1.16967521979,0.932795199216
anos,3.0926080342,1.44630027839,2.91421864861e-11,0.931402383809
imagem,1.30620224949e-13,0.157183834677,0.801823648325,0.930926798855
videogame,2.67782101513e-48,0.00198803328684,0.920010917076,0.930599031555
big,1.72728296893e-35,0.00462870721009,0.991337580196,0.927664841319
opiniões,6.74359186274e-36,0.00191735855919,0.999059736888,0.926080366424
repórteres,6.92029648729e-238,1.53524958649e-06,0.949202437516,0.923331545127
horas,1.41218999711e-09,0.531785270972,0.729828172938,0.920118077405
responsável,2.2938593004e-06,0.602369006634,0.588069974343,0.917784572907
acontece,2.80401348797e-13,0.157742472352,0.76253466153,0.908488156029
oficial,0.000147364819109,0.822709647439,0.44517932038,0.905478497958
social,3.8800297369e-59,0.00020281425341,0.914851726688,0.889557447299
nada,7.48240682268e-06,1.11899557283,0.21211119246,0.886483326859
desenvolvedores,4.57320228179e-57,0.000855878940723,0.938962498639,0.878914186533
precisa,1.52150036607e-06,0.696427994353,0.656952874194,0.878149639907
sonic,1.96053120437e-167,7.69526426642e-05,0.808266806646,0.873780933872
dias,0.0224130543594,1.64307618773,0.017532024214,0.873192632092
plataforma,1.3938149334e-68,0.000478956922019,1.06722427318,0.871280542718
podem,2.56807380674e-10,0.516191767548,0.808871571572,0.870715763797
controles,2.72021666539e-43,0.00932884909527,0.783566402861,0.870245606613
dentro,0.0212678920958,1.71492630944,0.0129494592352,0.867701494495
sucesso,1.83122227736e-06,0.807172981004,0.353904943893,0.866090458348
indie,4.80601137317e-36,0.00365441232882,0.907997998582,0.862674328462
quatro,0.856205295479,1.68575654173,1.65192883191e-07,0.854896024882
usuários,1.03540143478e-31,0.00657085006301,0.891442030304,0.85395703344
afirmou,0.580285069889,1.60389896375,2.47180292362e-06,0.852314152503
teixeira,5.1431458355e-22,0.0222535001075,0.854571823709,0.85019620218
gostou,7.09131871745e-101,9.61954437667e-06,0.879123975594,0.845472944348
bird,7.95331328923e-11,0.162506807005,0.543775140167,0.841834376893
gente,6.20322806653e-05,1.15128478826,0.260184477116,0.834714057745
nuvem,5.37222174378e-92,4.54676337959e-05,0.808538359994,0.827243678627
vem,8.55957949762e-08,0.776475891219,0.456347796477,0.825606883517
network,2.70960749438e-144,2.29602561566e-05,0.941003128963,0.825294662326
editores,1.57250770998e-239,2.90441767609e-05,0.853460934301,0.822827763601
ds,5.08961261073e-92,6.5768451906e-05,0.791105547616,0.816962060921
algo,6.49693487231e-09,0.80678046352,0.472661296757,0.814666475372
jogador,3.1794197887,1.34777739113,2.41349868302e-18,0.814451529089
internet,6.39754035341e-84,0.000161649250898,0.887526375737,0.812266919959
atual,0.106340313957,1.40220282137,0.000277123278072,0.810952536811
parece,1.00958883438e-07,0.407606601425,0.464353831625,0.808873385345
edição,0.000147057501144,1.30255726075,0.0985625578225,0.806394508679
bastante,8.54314496731e-05,1.0625165712,0.271098151781,0.805905326664
tecnologia,0.127832246156,0.360051848993,0.356658507653,0.805886709559
quarta,1.77525673909,1.17584815383,9.05001133412e-13,0.805117446215
recursos,1.21009637356e-34,0.00313615257696,0.703686196356,0.803986561275
tanto,7.51701465301e-05,1.18422288109,0.174812995218,0.799596913046
real,3.89946048651,1.12692603074,1.11850041269e-15,0.796841550416
três,1.46546884463,1.54079953204,2.8930233455e-08,0.795409948242
melhores,8.93883284389e-05,0.626727759494,0.471729260205,0.795177279132
abaixo,7.50830991871e-06,0.899922609284,0.232295123665,0.794128960503
stanley,3.28446531738e-216,4.3311180165e-05,0.809671757174,0.792017582974
steam,9.08260174815e-57,2.29627920453e-05,0.660243577258,0.777705704095
milhões,0.995618220736,1.04453114554,3.75062666709e-11,0.765053816566
diferentes,4.24632263151e-15,0.136339826772,0.847594437889,0.761651437485
conteúdo,4.1169375979e-34,0.00791684626714,0.762319074116,0.759140124076
city,0.00272805623986,1.2078097573,0.0513840140399,0.757957008432
anúncio,1.0588322205e-15,0.11150155704,0.690703358673,0.74390657927
criador,5.46181472295e-17,0.0118650412006,0.587778385291,0.743143533952
show,1.49615381665e-08,0.406323551363,0.532476733785,0.73684114673
possui,1.5344138948e-10,0.445021908327,0.377611955981,0.72746600914
usando,1.87953271173e-25,0.00952960264628,0.719938897821,0.727450829832
design,9.42633510237e-62,7.39672330105e-05,0.818463537608,0.726752955934
tão,1.92858964472e-07,0.74613076581,0.413592123993,0.724072635807
entrevista,0.011213126975,1.47104747159,0.000252165878934,0.722357528229
história,0.631052667296,1.00794517908,2.82245728277e-07,0.720926493174
outubro,0.182968084137,1.40562699945,0.00958186068547,0.718856593612
empresas,2.19615353182e-44,0.00178679372609,0.728585967871,0.709464330345
produtora,3.73888743917e-66,0.000339724235892,0.717664432086,0.708680266637
américa,3.80429941688e-05,1.07161712101,0.0760384600231,0.703082339795
segunda,0.762048166506,1.49251867014,6.48110543488e-05,0.694412590892
luigi,2.6185284537e-148,4.85192022709e-05,0.545998888684,0.685814450046
imprensa,0.000127133283716,0.880069912517,0.0943051487099,0.685568393749
presidente,0.154793292301,1.11603962477,0.000102633687946,0.681261769985
exemplo,4.74864394364e-06,0.671072123125,0.32714236595,0.678196617951
eventos,1.96466786274e-17,0.0727072186629,0.427181016933,0.674720494721
vendas,1.17838004565e-17,0.0501566825237,0.543344855628,0.670963568561
conheça,1.67925119668e-14,0.117065723192,0.577596244468,0.668935020523
halo,1.13005722716e-110,0.000397506463201,0.59546077452,0.66762101127
bros,8.08534839665e-87,0.000155169344416,0.56546334097,0.6559482354
vita,2.36163645374e-27,0.0267182198529,0.598116007103,0.650811317058
uso,1.6540962389e-06,0.216758981724,0.506352849649,0.645471791404
entertainment,2.82937303865e-124,5.35680912164e-05,0.395122291733,0.644950286811
setembro,0.0980602857115,1.25947900131,0.000111351876787,0.643779241631
franquia,1.73953579052e-26,0.0200740818307,0.582551635755,0.643623318829
torna,2.0169355361e-68,0.000366556240979,0.645918431888,0.642645869848
play,2.08231926193e-25,0.00430419684639,0.711628411051,0.63869296365
experiência,3.86494885298e-09,0.166563804705,0.693146601648,0.636671842514
meio,1.18610839243,1.37298704799,3.51852535132e-08,0.635205587857
processo,1.95856675884e-15,0.0810713001571,0.489875941957,0.633521209397
gamepad,7.93038561107e-79,0.000472892771292,0.722380273077,0.632590504077
embora,3.04829919007e-09,0.381191196443,0.520163657294,0.632261313582
corraini,4.19245753451e-238,6.36778832503e-07,0.655050463736,0.627079428207
arte,1.64265365735e-39,0.00518606990647,0.620260652158,0.62579878427
papo,4.05261559988e-50,0.000549707037619,0.689369367842,0.625713941249
criar,2.22841585025e-13,0.106409458769,0.580877501026,0.625694776388
iphone,1.67416034155e-17,0.0570496974794,0.564811836606,0.625673548893
infamous,4.76976860432e-237,1.78158189381e-05,0.694801662556,0.624002087014
psn,1.54268182995e-138,1.67280052226e-05,0.735320944527,0.623887626654
vai,1.65749403574,1.16323913683,9.03580688328e-09,0.621654938257
booth,9.48412218175e-14,0.0723087522447,0.240836871992,0.620336276201
tela,2.85996149018e-68,0.000280538516736,0.6594826088,0.618822086352
faz,0.0927337262176,1.19724994061,0.000154189797324,0.615901260333
heitor,9.42274294669e-239,1.11372084811e-06,0.644841783422,0.615538027032
diretor,5.40888269582e-08,0.420484641027,0.334470516185,0.61460972836
europa,0.435997321694,1.12505046508,8.12632346254e-05,0.612234500299
momento,0.593658925459,1.10442757143,1.29850339213e-07,0.611613334545
co,1.94855007258e-92,8.46618400766e-05,0.511451581461,0.609733632828
motivo,1.63286438466e-06,0.640935037624,0.162341021928,0.609524074309
quase,0.0777669855858,1.14215790341,9.95429468372e-05,0.608733151679
henrique,0.00245749886969,0.892014951496,0.144207228321,0.606173977805
electronic,2.05843215583e-29,0.00864077894863,0.519039291399,0.604217202679
arts,8.51470644184e-29,0.00810196882443,0.519371465037,0.604217202679
itens,8.73507818384e-38,0.00277401890907,0.62368942771,0.603790295926
caso,0.50788808281,1.05784370553,0.0449385584262,0.602279476733
geração,6.46082751458e-07,0.336874215018,0.259250787433,0.601688507464
mulheres,1.83296521171e-13,0.106669520433,0.451428853502,0.598414851283
poderão,3.83496870785e-101,3.54013913793e-05,0.646253846113,0.597519821376
lost,3.17944471155e-173,4.98823343762e-05,0.538677374062,0.593458182042
próximo,0.414782409988,1.09855222047,0.000459341071544,0.590919449116
tal,1.13028821053e-73,0.000123549249909,0.638901692247,0.590523540841
passado,0.286659370414,0.993064982639,1.0292303108e-06,0.589820476032
norte,0.0415533608096,0.98438355968,0.112639374004,0.589562173207
anunciado,1.14112934231e-15,0.0795311004469,0.520342064693,0.588993817073
meses,0.000818053080194,0.862884244143,0.0420484789228,0.58711308113
preciso,2.68077201921e-12,0.213640972921,0.553773744642,0.58684185339
homem,1.43905613351e-07,0.312826435325,0.290476511565,0.58070737219
babes,3.46027393203e-14,0.0648003456818,0.232218757741,0.580621202661
diferente,0.0635279056913,1.0437586221,0.001745355819,0.57928764182
internacional,5.92337698768e-05,0.874449197816,0.00945962215217,0.57802973435
personagem,1.87674947699e-05,0.188289630051,0.399020809151,0.576953463671
país,0.71202264275,1.22231052265,1.91665186112e-06,0.574096975649
jetpack,2.35299429156e-237,7.33223313261e-07,0.5487783479,0.571770708329
premiação,4.32334922158e-24,0.0203455995272,0.567525053195,0.567318742582
maneira,3.56248633226e-07,0.82842102049,0.0610041605369,0.561841014289
primeira,1.66132223728,1.03742558039,8.72069437833e-12,0.560874979185
som,1.08609312369e-35,0.00432269505271,0.581446833545,0.560758124028
cenários,3.27113482895e-40,0.00111758966478,0.477196757764,0.557786377183
trabalho,0.0154773894394,1.01398349174,0.0230163824269,0.556697730141
acesso,2.44172581765e-06,0.478609982751,0.451237199328,0.555717621503
heroes,4.76366224162e-66,0.000386906407235,0.579959615675,0.554176893979
comunidade,6.62234633071e-54,0.000285205368861,0.516356741033,0.553772268294
aventura,1.88792695327e-234,3.13148458365e-05,0.60854305601,0.553216413948
atualmente,1.68354469004e-08,0.353909655304,0.439465475939,0.552198249015
amigos,1.45850539418e-10,0.048257032908,0.565714537867,0.550856433505
principais,3.96939501477e-06,0.287208662557,0.364839270543,0.550621321434
latina,7.95650720259e-28,0.000799468020691,0.576619481057,0.549515641733
original,9.05668858576e-53,0.00103693933417,0.517658821665,0.5491055299
desde,0.588647656988,1.00200819754,2.6776621983e-06,0.546258258734
deluxe,2.69764234226e-103,7.86334819821e-06,0.644082963066,0.545870875844
riccitiello,9.57750720157e-09,0.0873944736679,0.16412267001,0.540490158824
marca,0.948533066439,0.832580191384,2.27656681713e-09,0.538297570212
contrast,3.605495612e-91,2.01373301519e-05,0.414496447145,0.535504147864
hoje,6.78093340726e-06,0.845839153463,0.165849143326,0.535020298919
sequer,2.0060376163e-05,0.434106660519,0.148643360224,0.534455249227
retrocompatibilidade,8.1950215413e-116,2.33517335085e-06,0.569805635843,0.534440008085
nome,4.95162549193e-05,0.851131358691,0.04562895156,0.533405454068
versões,4.07098493849e-57,0.000621254781931,0.526464999886,0.532945829087
download,3.11584496111e-63,0.000679232383484,0.561364812463,0.532457225649
second,3.20699904259e-237,6.97878707537e-06,0.584375919299,0.529086287438
son,4.46370943244e-237,6.90724154545e-06,0.584375965794,0.529086287438
apoio,2.05445014159e-07,0.599223964817,0.0773161426014,0.528902920375
android,2.31007406975e-68,4.47558620459e-05,0.557504315688,0.528604154154
sampaio,4.26102552932e-238,1.83563188739e-06,0.548006148464,0.528558925235
causa,2.81623923258e-05,0.468440138827,0.202964986056,0.52509316863
greenlight,4.55015994758e-111,2.89412978278e-06,0.430828595903,0.525003885775
exclusiva,7.41397913976e-19,0.0640783246235,0.488080939059,0.524734802229
dead,7.52891276696e-37,0.00141714579872,0.462014753109,0.521397533987
ponto,3.36536541341e-08,0.443608133337,0.326744109203,0.51791123466
towerfall,1.37592248281e-13,0.197343320517,0.373825114449,0.517119271131
youtube,2.64958226936e-45,0.00200499024085,0.476833663221,0.515218109125
visual,7.86996884757e-14,0.0894179651319,0.578849707278,0.514728306544
problemas,0.0737996120042,0.912395534022,2.43552599912e-05,0.514376867668
vezes,0.732537060224,0.965686436032,1.67319800629e-07,0.513991487317
zynga,1.20798327043e-117,5.42948655141e-05,0.411459827486,0.513881006253
paola,2.29687733767e-238,4.87835686136e-06,0.535788035648,0.513475954417
sexismo,5.23477791554e-57,0.000163637226195,0.423961947424,0.511395954528
digital,1.45819085439e-31,0.00110710997904,0.430585341634,0.50918543774
sarkeesian,1.65200118537e-39,0.00274490115424,0.468821179129,0.507453654919
assinatura,5.85938936649e-29,0.000731788882917,0.473848113159,0.500532843347
jam,2.54645572615e-16,0.00258099009995,0.6595066214,0.499465363411
junho,0.302758851704,0.70884427267,2.61378404606e-07,0.498760439856
moacyr,2.6599462827e-40,0.00121182743184,0.443149873916,0.498697185467
cerca,0.277536419972,0.825902835831,3.93661626847e-06,0.498625213815
favoritos,4.13600554726e-28,0.00580098516746,0.541564433606,0.49823932406
duas,1.45809274618,0.849289962508,1.84509746478e-11,0.496200842532
artigo,3.36689746358e-14,0.0464665880117,0.431825299962,0.494278793415
disponíveis,1.06809790213e-89,4.12272924932e-05,0.537925177179,0.493522508805
sworcery,8.55273303936e-216,1.45158599521e-05,0.610943741816,0.488912117085
sword,8.16495430727e-216,5.55093777812e-06,0.610949567861,0.488912117085
walking,8.06163052319e-36,0.0020859804209,0.435668131172,0.488781130335
incluindo,1.98430058944e-48,0.000609959783417,0.504079869841,0.488338246795
minigames,8.67953292807e-78,0.000145741815729,0.49273884632,0.487159683902
vista,1.17402267086e-74,5.53299650392e-05,0.56895287229,0.48404152037
estar,0.000276315854885,0.958130281346,0.0320678765138,0.483762017682
mobile,2.92408739517e-24,0.0143539838234,0.356956810613,0.483292581628
nacional,0.144221349523,0.825404388446,0.00230945536622,0.48323704013
caras,2.82454008729e-14,0.110277159679,0.424021288698,0.482650771355
alves,0.438852647244,0.324934560724,0.316533672646,0.481642329881
motivos,2.56276336434e-14,0.074281596188,0.402895301123,0.480691309572
capcom,2.98015271638e-31,0.00189450145759,0.434075345928,0.480682766349
top,9.41700817845e-18,0.00427192740884,0.505852870119,0.480496544476
análise,3.1814971737e-15,0.00564763137066,0.495493408411,0.478235739849
verdade,5.23651580958e-12,0.102730410311,0.449717122025,0.47583587263
edition,1.23902096474e-71,1.15479397165e-05,0.422926831517,0.475233591254
deu,0.512618729049,0.853382368341,4.06999092918e-07,0.474909253401
passa,9.41764706336e-08,0.311910901052,0.261120986569,0.473801383414
via,9.45644358781e-80,0.000175738665841,0.509560459354,0.472538847565
filmes,8.87134961698e-25,0.00216801114615,0.352733397105,0.471637982834
número,1.51081222803e-05,0.683027354304,0.0903376773907,0.470951224354
simples,8.52753967303e-22,0.040753187504,0.52358529827,0.470168268429
saída,0.646299007442,0.435724682585,3.31499772338e-13,0.468878391709
grupo,2.12444270343,0.687434032862,9.03296444271e-12,0.468549389204
kinect,8.44830377496e-57,0.00081858680756,0.414166807605,0.468463584984
yo,3.10081854239e-58,2.00459145829e-05,0.534253284849,0.46761786515
fará,2.30455966879e-05,0.603029012413,0.0121962439929,0.467030384422
rede,1.18427643022e-10,0.17326486683,0.374461428619,0.466980268194
maiores,5.44923928168e-06,0.273666488063,0.351068808675,0.466526426655
los,0.00642816023389,0.505141515186,0.260500120285,0.46636972127
fato,0.00148843815518,0.912004111583,0.0184892553924,0.465926574744
boa,0.555442675337,0.883500242099,1.83190403993e-06,0.465882760565
afirma,1.36786363959e-05,0.39688368357,0.2738975937,0.465632149234
desafio,0.000461660003146,0.731442538909,0.0289092316364,0.465336260271
local,0.458591956336,0.712723716538,8.42197226876e-08,0.464001895697
chegar,0.0221654058065,1.04835943299,0.000191343799088,0.463779895797
equipes,0.373674647388,1.2055577087,6.55605949229e-06,0.462717082204
prêmio,1.3151898629e-10,0.180002406816,0.481443065637,0.458577941827
área,1.66409158985,0.95979424484,1.21394482107e-11,0.457135712964
reasonwhy,1.77753627929e-70,0.000282393456114,0.351030091472,0.456542246858
aplicativo,5.28330901675e-14,0.0632816959704,0.4439167763,0.456387563337
conteúdos,1.65289356412e-100,3.88105391634e-05,0.419548610967,0.45577944993
bossa,8.51716781544e-54,1.66888999735e-05,0.695645190993,0.454808210001
presença,0.000866568366803,0.774249831429,0.00803119462145,0.452142435733
time,4.9622283799,0.378989790529,3.04798988879e-18,0.451775487407
company,1.59555365765e-64,0.000549444369073,0.426579498309,0.449858124975
serviço,5.83423436063e-11,0.193656217147,0.407121132166,0.44857783879
evil,1.95431085038e-11,0.0989495550929,0.341339989192,0.448359037209
deep,1.86719179888e-49,0.00201457317227,0.409697589536,0.44769735228
produção,1.2679348218e-13,0.187414545326,0.390892934414,0.446507520665
skyrise,5.3918651443e-34,0.000106961318938,0.371862448801,0.446325480807
runner,4.19041774811e-34,0.00119055326275,0.371211698448,0.446325480807
promete,4.00322604549e-08,0.320910996321,0.274725046205,0.446206541492
estados,3.24384650663e-09,0.231106733668,0.29078553844,0.44606560039
dinheiro,0.0344273169312,0.0527487235535,0.287840077172,0.443756471471
neste,0.926364422851,0.996582645558,3.91949360666e-08,0.440128569526
completa,9.45720769684e-07,0.269734729314,0.27262801106,0.438379146077
fim,1.14851775907,0.688579573032,2.57922816512e-13,0.437742253776
olifiers,4.72005328573e-81,2.74363305353e-05,0.716292853207,0.437667638521
clubes,0.424989194521,0.778286754224,1.37258545845e-07,0.437157720738
aparelho,2.30957359734e-138,2.48170984231e-05,0.367455668051,0.436802974744
unidos,7.85215574324e-10,0.229568225695,0.277724747726,0.434840976188
prêmios,7.67986455173e-94,1.83758342288e-05,0.453872350665,0.434142526871
mostra,2.32335974432e-09,0.16006311785,0.353596306704,0.433713250196
voz,1.91287921196e-09,0.169182664759,0.298400263318,0.432984721428
exclusivo,2.46549213762e-21,0.0127193368118,0.392185872826,0.43103763835
narrativa,5.19160118236e-76,0.000237141763712,0.442580249745,0.422238987926
lugar,0.33724344518,0.717507419683,1.73649065338e-05,0.420138669106
irá,0.000100796186014,0.645084094854,0.0654190363125,0.419813997011
independente,4.79355998556e-49,0.00240388155782,0.47464115747,0.418794353653
desenvolvedor,1.2143150518e-18,0.0378225497788,0.364882519387,0.41799093746
paper,4.25895223833e-49,7.1493695542e-05,0.314140724967,0.416992979725
pacote,6.34224594172e-24,0.00745779838106,0.489358012161,0.416283551205
international,1.36174478013e-40,0.00162095303742,0.478756341367,0.415902345557
membros,2.99327248518e-16,0.0417318885505,0.433344135231,0.415269855843
comprados,3.62419025979e-97,1.06421023056e-05,0.449044432284,0.414046760952
transmissão,9.69100955655e-08,0.135444571317,0.3475356532,0.413554171417
designer,1.15348111555e-120,2.47090360622e-05,0.44969763842,0.413377093509
land,1.87682113043e-236,2.3959458795e-05,0.521370070591,0.412880251395
distintas,6.63537603607e-238,1.84829902972e-06,0.426738703527,0.411413881801
consenso,2.90649581165e-36,0.000493927406799,0.427078912809,0.411413881801
confere,2.45789910832e-238,2.1224681436e-06,0.426738525354,0.411413881801
decisão,0.483840321775,0.768373409728,3.02569178261e-05,0.411413881801
apresentou,0.00293668397253,0.631888382237,0.0244101810138,0.410744847028
então,0.0367484469635,0.926956893301,7.93369337966e-05,0.40893144027
cargo,0.000340110919228,0.453205197832,0.0556432214122,0.406703861323
problema,6.93054950428e-05,0.710530519965,0.0437485879408,0.406676028577
digitais,2.52698860535e-80,6.81151954624e-05,0.478965304228,0.406030613429
toque,0.0131493738394,0.628448026365,0.00962756685317,0.404980840352
global,2.21250489231e-22,0.0349012048559,0.522123173775,0.404451454837
estará,3.75927759673e-22,0.0127997442563,0.37960848683,0.399853177194
