word,V cluster 0 value,tf norm value
minutos,5.56732702575,4.59140755144
gol,5.09483149625,3.91517632453
time,4.9622283799,5.21085736446
real,3.89946048651,4.27962701698
equipe,3.88079422469,5.38402375813
partida,3.87646147421,3.73445248798
técnico,3.77545717555,3.56462451803
bola,3.74841879791,2.91680857213
madrid,3.48318607264,2.75754288117
gols,3.40497413538,2.69286933272
breno,3.3662150688,3.34439260137
espanha,3.36135431052,2.9656773629
barcelona,3.35500283792,2.79061228958
clube,3.29838519169,3.15377741762
jogador,3.1794197887,4.68028023127
campeonato,3.16035325763,3.42909922129
euro,3.15211446617,3.4981714608
atacante,3.14763983409,2.88981319147
final,3.1173720191,4.9373205725
anos,3.0926080342,4.91571457583
vitória,3.00153523226,3.13423114506
casa,2.9817865189,3.40081430181
espanhol,2.89649088263,2.41562175014
feira,2.84450333476,6.63423662207
futebol,2.78945398828,3.301483074
campeão,2.63985765534,3.27410639528
pontos,2.51667821799,2.27903941545
temporada,2.48282444604,2.8250591232
torcedores,2.47960692028,2.83342620539
bayern,2.42824659509,2.19845209453
alemanha,2.41244213641,2.34179717313
seleção,2.39399155056,2.6180042938
liga,2.39256857321,2.53157804296
messi,2.29713295061,1.74789023524
munique,2.24522490159,2.10275852657
tempo,2.19945012837,4.3141804196
brasileiro,2.17189685808,4.87632646275
grupo,2.12444270343,2.7649274719
notícia,2.11482986505,2.34518400098
fez,2.08925106038,2.61110358594
comente,2.08872780475,2.33907203032
paulo,2.07542720605,4.23639183759
guardiola,2.06886684265,1.81756412301
ronaldo,2.06422830701,1.5086905886
deixe,2.02226255142,2.16156875952
campo,1.9960869728,1.83184225111
sábado,1.99222129653,2.06620034769
rodada,1.98644071089,2.09844051485
ufc,1.97701600985,3.87983449441
defesa,1.97363706512,1.53882235291
itália,1.92452637726,1.51631925379
segundo,1.90649976273,4.64121947369
recado,1.87233130218,1.92546531966
zagueiro,1.85932216824,1.666667781
cristiano,1.83162848559,1.37920801831
competição,1.82367663144,2.05481368611
copa,1.79065594581,1.77644457533
quarta,1.77525673909,3.00284722489
chegou,1.76064101745,1.79053389634
placar,1.75598383378,1.46116751181
campeões,1.69745597197,1.68145607504
torneio,1.68339745433,2.52315652071
área,1.66409158985,2.12859744768
primeira,1.66132223728,2.87580869334
vai,1.65749403574,3.01190358314
marcou,1.64758457417,1.32220399532
atleta,1.59937355489,1.84469966099
chance,1.58300652032,1.51339549379
dois,1.54571538307,4.46835594418
atlético,1.54500366651,1.33512941856
título,1.52897282196,4.31037511355
duelo,1.51325045226,1.50055422439
meia,1.50559417026,1.29533757942
goleiro,1.49902806264,1.26493364393
três,1.46546884463,2.96444738924
duas,1.45809274618,2.24847688731
torcida,1.45592673551,1.41509273528
estádio,1.39942781272,1.15845870874
argentino,1.3936815208,1.21561454948
confira,1.38024084633,2.34917808533
chances,1.37973294119,1.31682876095
ataque,1.35502225707,1.05764234031
logo,1.34162829186,1.39549395
portugal,1.33241896298,1.15259265108
polônia,1.32367203396,1.35457112127
corinthians,1.2828530146,1.4318599865
eliminatórias,1.2704792256,1.15430289699
adversário,1.2607758358,1.33639687875
rio,1.25111446027,2.14572051893
árbitro,1.24964204324,1.27722359766
inglês,1.23571736615,1.48853476236
recebeu,1.20813080975,1.44439424932
perdeu,1.19903283259,1.40080111144
passou,1.19109852609,1.25941177094
meio,1.18610839243,2.82656856003
treinador,1.18172573007,1.23992216472
cinco,1.16737586165,1.22143794555
empate,1.16680918093,0.973060775729
próxima,1.14934373328,1.46403398634
fim,1.14851775907,1.91502163193
lesão,1.14207055985,1.42526313009
brasileirão,1.13860050073,1.20135111876
conseguiu,1.12438468994,1.05727974402
eurocopa,1.10045212446,1.0764284685
resultado,1.09740970507,1.22373105365
conquista,1.06213905235,1.09155276358
inglaterra,1.04477933211,1.03577944571
esquerda,1.04278640398,0.952176839973
derrota,1.03219677855,1.03171525729
acabou,1.02639606592,1.29971815175
aldo,1.02542682871,1.6600459664
silva,1.02088941249,1.33428890138
casillas,1.01616661759,0.729488796146
brasília,1.01521396452,1.12045948556
josé,1.01253559373,1.4375808195
bateu,0.999152903518,0.905041453497
venceu,0.996363656885,1.13849745601
milhões,0.995618220736,2.36864290847
flamengo,0.979176963866,0.991778089951
mg,0.977215263638,0.98327276681
chelsea,0.961808937662,0.969108033753
pênaltis,0.954334863268,0.89743702228
voltou,0.952316800206,0.99454583158
marca,0.948533066439,1.63425466257
ficou,0.945311935964,1.14806484749
santos,0.943283526989,1.08655608931
quinta,0.941983660159,1.43675534573
neste,0.926364422851,1.95089030972
chutou,0.922186315182,0.671474114211
cara,0.918486896358,0.925179597292
holanda,0.911023504608,0.880027476352
bilbao,0.903846396392,0.65911363691
portuguesa,0.903179489672,0.7569128494
cavaliers,0.90174103261,1.08312520005
camisa,0.900782057224,0.853020598036
domingo,0.89536478965,0.928393334169
frança,0.895273314645,0.95542966429
frente,0.881797788146,1.38076539741
barça,0.879996534006,0.733329171844
rei,0.876122489177,0.64511191662
incêndio,0.875512051128,0.860493745566
cima,0.872424733365,0.6801442668
athletic,0.869593693129,0.625919650966
cruz,0.863132189577,0.957735989613
artilheiro,0.861331573316,0.703227444938
francês,0.860169315846,0.951447863591
vence,0.857595829296,1.0265703935
cruzamento,0.857305590437,0.652845736665
quatro,0.856205295479,2.41344692675
nba,0.841521422809,1.70179563753
classificação,0.828931172043,0.915601660082
contrato,0.825206607856,0.929718496685
lebron,0.823320076782,1.0258775455
horário,0.819481427962,0.866849949354
atletas,0.819109132317,1.00743717288
irlanda,0.817978357228,0.725632569366
julgamento,0.816690494534,0.839836699457
cruzeiro,0.815704026488,0.717280265293
europeu,0.81085263352,0.818554426104
david,0.808627029426,0.878304689376
belfort,0.805152551791,1.47534264153
disputa,0.803474256717,0.91332766438
etapa,0.797966815443,0.750650201837
ex,0.794490292065,1.64155721116
cinturão,0.788303735503,1.33854908097
sergio,0.784439070736,0.653802334136
alemã,0.776249983649,0.816627808284
deixou,0.775619563991,1.17002911364
ficar,0.775314562947,1.45009430457
palmeiras,0.773918957261,0.762200403223
pênalti,0.773911068593,0.651110774892
principal,0.765298208114,1.37877209414
libertadores,0.765129841756,0.813098715301
madri,0.763029526931,0.543984960914
segunda,0.762048166506,2.08686845174
saiu,0.76148980582,0.58945944843
artilharia,0.760258695521,0.669287812052
grêmio,0.747134766286,0.668832478187
ramos,0.746118928494,0.644271662865
lado,0.744639253715,1.31733746632
alemão,0.740253089472,0.703624412933
fluminense,0.73900467802,0.749335622075
united,0.737357445921,0.865460146362
botafogo,0.736183811832,0.782070442055
vezes,0.732537060224,1.66104357838
manchester,0.725905159384,0.89499617971
direita,0.724082587843,0.58460716536
cruzou,0.721792214311,0.549822998579
vencer,0.721769383274,0.675960206561
coritiba,0.719914046061,0.652899989048
joão,0.719847589854,0.816313016129
cobrança,0.719247229641,0.605065314614
marcelo,0.715987312496,0.588081912605
prisão,0.714736718729,0.749090475324
deixar,0.714323754308,0.882160938791
esquerdo,0.712819795724,0.651365168984
eliminação,0.712646239348,0.668606385737
país,0.71202264275,2.13062302069
espanhola,0.710691886164,0.528097896531
jones,0.709962911365,1.26750630059
robben,0.705471998405,0.62027940169
recorde,0.700319655383,0.624284272686
volta,0.697700319986,1.31788524872
vaga,0.690876572171,0.822962104543
