word,V cluster 0 value,V cluster 1 value,tf norm value
consideração,0.220351907141,0.0462399220991,0.0387201546331
viagem,0.128824960829,0.0539633350414,0.0387201546331
causar,0.0458940451845,0.0545301337902,0.0387201546331
nada,1.39444593485,1.17227986489e-10,0.0387201546331
regras,0.198665587042,0.0521699474429,0.0387201546331
bater,0.475259922315,0.0208731380111,0.0387201546331
forte,0.82203343643,0.000724893408037,0.0387201546331
extremamente,0.121835855787,0.0498630337756,0.0387201546331
maneiras,0.0386636357428,0.0549224073718,0.0387201546331
queda,0.284960291969,0.0440926491732,0.0387201546331
danos,0.149437975298,0.0457798457351,0.0387201546331
longa,0.474965943161,0.0204501559662,0.0387201546331
entrar,0.52158190864,0.0163134837003,0.0387201546331
perigosos,0.0334724711602,0.0553508379685,0.0387201546331
ataque,1.22981579409,4.40489386161e-26,0.0387201546331
preparado,0.031554769713,0.0590692078008,0.0387201546331
battle,0.0188714708591,0.0565555502663,0.0387201546331
perigo,0.591871633938,0.0138256383991,0.0387201546331
solução,0.118194409661,0.048358479238,0.0387201546331
rumores,0.320424571715,0.0316655830002,0.0387201546331
escolher,2.91970589098e-08,0.0628341585214,0.0387201546331
manter,0.557138681973,0.0166842407694,0.0387201546331
multiplayer,1.26404515108,0.0933964553421,0.0387201546331
contato,0.178060719703,0.0441411267368,0.0387201546331
eficientes,3.2467452157e-14,0.0582667503184,0.0387201546331
objetivo,0.531615774969,0.117921380162,0.0387201546331
título,4.21163516811,3.22179918625e-31,0.0387201546331
papel,0.0580067044968,0.0580830863756,0.0387201546331
barra,0.023573956357,0.0561675533921,0.0387201546331
inimigo,0.00780105758653,0.0574683324027,0.0387201546331
detalhes,0.955785709503,1.39332598677e-10,0.0387201546331
explorar,0.0321308553598,0.0554614856926,0.0387201546331
primeira,2.65153187769,1.63193760079e-29,0.0387201546331
alta,0.217744944638,0.0433872380672,0.0387201546331
oferece,0.168052419978,0.0493407656982,0.0387201546331
sozinho,0.348755563657,0.0303677597563,0.0387201546331
comparação,0.34082488756,0.0342227063787,0.0376088707222
iii,0.470161906366,0.0171905010165,0.0376088707222
estarem,0.0445076393599,0.0523293249347,0.0376088707222
simplesmente,0.1641228036,0.0459051914846,0.0376088707222
anunciou,1.59064092328,1.42778501673e-05,0.0376088707222
norte,1.10283908609,0.0403883210376,0.0376088707222
heroes,0.278603732718,0.240939329999,0.0376088707222
battlefield,0.0573280385211,0.0512713672301,0.0376088707222
fica,0.571145122856,0.00986563321535,0.0376088707222
dois,4.83620090059,1.74647660812e-28,0.0376088707222
nesse,0.264302836418,0.0341883274542,0.0376088707222
contar,0.264861305489,0.0341423899205,0.0376088707222
ii,0.155491777893,0.0645613176683,0.0376088707222
preciso,0.797044266486,0.000116762649125,0.0376088707222
dez,1.55537465604,2.85737760951e-31,0.0376088707222
warfare,0.140590637994,0.0443994521868,0.0376088707222
halo,0.496255925388,0.0397314149087,0.0376088707222
bilhão,0.168729264476,0.0450958217177,0.0376088707222
diablo,0.395135282117,0.0233871581866,0.0376088707222
bungie,0.0253570423566,0.0588324387607,0.0376088707222
ceo,0.174471248417,0.0711829299182,0.0376088707222
cole,0.126880963198,0.0455310897998,0.0376088707222
julho,0.262057772235,0.0348302045234,0.0376088707222
