word,V cluster 2 value,tf norm value
jogos,14.0723621839,14.0184074837
jogo,9.13416718244,17.409134665
playstation,6.69477820728,6.50286252979
of,6.26184191321,6.66858864083
xbox,5.53203904197,5.93517551309
game,5.44416405436,5.40202523592
games,5.34484711933,5.41506727974
console,4.68013911133,4.56307259533
wii,4.26013059841,3.89686450689
sony,4.18105503615,4.15619803355
the,3.79535345439,4.10855529243
novo,3.68621235585,6.4397883303
nintendo,3.38367328845,3.27248181662
brasil,2.82030790455,4.75295749281
legends,2.62965032264,3.23393553266
lançado,2.61856195238,2.68510123945
one,2.6111407896,2.70936450188
ps,2.54683138775,2.46754638865
usmonetáriointerno,2.34457380631,2.62675989352
lançamento,2.32488873506,2.57362895081
league,2.22284437159,3.75349938375
versão,2.14351357292,1.95832779588
microsoft,2.10109560893,2.27360974308
arena,2.0723052044,3.02027939557
pessoas,1.98129752092,2.5572955834
nova,1.97018867342,3.08765693943
controle,1.78403500519,1.94460395871
indústria,1.76063926812,1.8052180076
estúdio,1.74814320546,1.65571896577
videogames,1.66921381695,1.7592797551
brasileiros,1.6355660967,1.48360480136
super,1.6118261571,1.98627762576
personagens,1.56423363976,1.5857127324
sociais,1.54313772841,1.0809864299
site,1.53943267909,2.47725142415
mil,1.52946404082,2.67438462566
online,1.52387605128,1.50827909898
além,1.5178546423,3.65357593645
traz,1.50458189252,1.49522006698
multiplayer,1.40468599891,1.17173750492
empresa,1.40167664616,1.89752592837
trailer,1.33528845996,1.62151478079
preço,1.32858815904,1.34099782111
independentes,1.31474041851,1.09101463388
new,1.29432128133,1.51447469942
festival,1.2837285411,1.14575356691
conferência,1.26549199438,1.29175578459
consoles,1.26524850923,1.30651374934
evento,1.24461212367,2.39152043826
novos,1.22808962507,1.4315988891
live,1.22759425464,1.4846604526
studios,1.18762237183,1.25671895091
desenvolvimento,1.16988127571,1.28806334082
plus,1.16967521979,0.932795199216
vídeo,1.16745935495,1.38886828875
caio,1.15845876206,1.11098094983
criadores,1.13183499489,1.05336797773
cultura,1.12900046322,1.0554858436
companhia,1.12583487993,1.93862702659
in,1.08488754647,0.976059295425
world,1.08097976917,1.16506836627
plataforma,1.06722427318,0.871280542718
mercado,1.04853972016,1.11307871877
ios,1.04598799207,0.948706526866
detalhes,1.01523017388,0.956703899435
eua,1.00720749284,1.1164157323
opiniões,0.999059736888,0.986603119691
onde,0.99872713529,1.572843532
big,0.991337580196,0.927664841319
pc,0.987818306083,0.958334650684
and,0.981306628441,1.05397694487
disponível,0.969368431515,0.967459456642
repórteres,0.949202437516,0.923331545127
network,0.941003128963,0.825294662326
desenvolvedores,0.938962498639,0.878914186533
anunciou,0.935479995815,1.71630866585
apresentação,0.931506023981,1.04224761355
ea,0.930245782,1.20185438297
títulos,0.929177887255,1.32035646571
anuncia,0.925293876069,0.991112805973
público,0.924033178991,1.63408328901
videogame,0.920010917076,0.930599031555
social,0.914851726688,0.889557447299
indie,0.907997998582,0.862674328462
riot,0.895577724201,1.27386780829
usuários,0.891442030304,0.91837269608
executivo,0.890644097609,1.31299292066
internet,0.887526375737,0.812266919959
gostou,0.879123975594,0.845472944348
teixeira,0.854571823709,0.925946733508
editores,0.853460934301,0.822827763601
diferentes,0.847594437889,0.920108720731
chega,0.844982132667,1.93271757459
sistema,0.821596964063,1.25692716736
novembro,0.819964696092,1.29185783105
design,0.818463537608,0.726752955934
parte,0.812188731011,2.179732776
stanley,0.809671757174,0.792017582974
podem,0.808871571572,1.18023168807
nuvem,0.808538359994,0.827243678627
sonic,0.808266806646,0.873780933872
imagem,0.801823648325,1.06913648523
ds,0.791105547616,0.816962060921
qualquer,0.787778562903,1.61476244817
lista,0.783807113256,1.35641486138
controles,0.783566402861,0.870245606613
aqui,0.774806819133,1.79147204724
acontece,0.76253466153,0.954371302803
conteúdo,0.762319074116,0.823555786716
flappy,0.746183507115,1.20950203913
tv,0.742055403455,1.61709604569
psn,0.735320944527,0.623887626654
horas,0.729828172938,1.23511834154
empresas,0.728585967871,0.709464330345
gamepad,0.722380273077,0.632590504077
usando,0.719938897821,0.727450829832
produtora,0.717664432086,0.708680266637
olifiers,0.716292853207,0.437667638521
play,0.711628411051,0.63869296365
recursos,0.703686196356,0.803986561275
bossa,0.695645190993,0.454808210001
infamous,0.694801662556,0.624002087014
experiência,0.693146601648,0.783987891163
anúncio,0.690703358673,0.897701116264
papo,0.689369367842,0.625713941249
série,0.676272806577,1.99140987396
steam,0.660243577258,0.777705704095
jam,0.6595066214,0.499465363411
tela,0.6594826088,0.618822086352
precisa,0.656952874194,1.17197822425
corraini,0.655050463736,0.627079428207
poderão,0.646253846113,0.597519821376
torna,0.645918431888,0.642645869848
heitor,0.644841783422,0.615538027032
deluxe,0.644082963066,0.545870875844
apenas,0.642405814523,4.59242923649
tal,0.638901692247,0.590523540841
itens,0.62368942771,0.603790295926
arte,0.620260652158,0.62579878427
sword,0.610949567861,0.488912117085
sworcery,0.610943741816,0.488912117085
aventura,0.60854305601,0.553216413948
vita,0.598116007103,0.705859505315
halo,0.59546077452,0.66762101127
responsável,0.588069974343,1.17366280036
criador,0.587778385291,0.743143533952
