word,tf norm value
chegar,1.05370443881
criadores,1.05336797773
exemplo,1.04696330729
apresentação,1.04224761355
trabalho,1.03919193327
parece,1.03823411062
inglaterra,1.03577944571
derrota,1.03171525729
barão,1.03163887582
vence,1.0265703935
lebron,1.0258775455
revelou,1.02562235283
estar,1.02359208442
espera,1.02352566136
direito,1.0216704826
clássico,1.01844508683
nacional,1.01820967881
partidas,1.0120028489
atletas,1.00743717288
meses,1.00622684379
hoje,1.00284689783
voltou,0.99454583158
flamengo,0.991778089951
anuncia,0.991112805973
opiniões,0.986603119691
lugar,0.985890345281
heat,0.984955457179
mg,0.98327276681
entanto,0.980735378703
começou,0.97701222021
relação,0.976611538605
in,0.976059295425
empate,0.973060775729
bilhões,0.971222561146
chelsea,0.969108033753
janeiro,0.96865506978
disponível,0.967459456642
dá,0.96455690368
fase,0.96341733675
motivo,0.959459559637
pc,0.958334650684
cruz,0.957735989613
detalhes,0.956703899435
frança,0.95542966429
acontece,0.954371302803
henrique,0.952313623483
esquerda,0.952176839973
francês,0.951447863591
ios,0.948706526866
plus,0.932795199216
fato,0.932000114474
videogame,0.930599031555
contrato,0.929718496685
terceira,0.929396049736
alves,0.928988075592
domingo,0.928393334169
big,0.927664841319
teixeira,0.925946733508
cara,0.925179597292
repórteres,0.923331545127
diferentes,0.920108720731
miami,0.919828018935
usuários,0.91837269608
classificação,0.915601660082
seis,0.915170175137
ucrânia,0.913929173483
disputa,0.91332766438
então,0.912363438092
acesso,0.909423656557
maneira,0.908159456194
bateu,0.905041453497
nome,0.904806937399
bom,0.901685046694
possui,0.901001323577
anúncio,0.897701116264
pênaltis,0.89743702228
manchester,0.89499617971
marcado,0.892618695139
notícias,0.889934723297
social,0.889557447299
renan,0.889024737333
james,0.885404112424
deixar,0.882160938791
presença,0.880050292801
holanda,0.880027476352
desenvolvedores,0.878914186533
david,0.878304689376
redes,0.878179747882
noite,0.874977400122
sonic,0.873780933872
internacional,0.873139796412
plataforma,0.871280542718
controles,0.870245606613
uso,0.870197881674
horário,0.866849949354
united,0.865460146362
aconteceu,0.865168041389
campanha,0.864377378512
início,0.863615405228
indie,0.862674328462
incêndio,0.860493745566
poderá,0.856202413127
luis,0.855823986831
voltar,0.855779743258
camisa,0.853020598036
única,0.847491926486
tabela,0.84730614384
gostou,0.845472944348
situação,0.843896374853
bird,0.841834376893
carreira,0.8412664555
julgamento,0.839836699457
embora,0.839051525207
segue,0.838760362396
basquete,0.833181299854
perto,0.827853331667
nuvem,0.827243678627
número,0.826086101625
network,0.825294662326
conteúdo,0.823555786716
vaga,0.822962104543
editores,0.822827763601
ganhou,0.819558279494
europeu,0.818554426104
ds,0.816962060921
alemã,0.816627808284
joão,0.816313016129
vida,0.814676180455
libertadores,0.813098715301
internet,0.812266919959
homem,0.8091398509
recursos,0.803986561275
causa,0.803249250209
importante,0.801844667131
rival,0.800532318048
posição,0.798582551857
problema,0.793094103004
stanley,0.792017582974
técnica,0.791600002603
edgar,0.790972601321
vou,0.789646834879
fabiano,0.786934972315
claro,0.786810771851
experiência,0.783987891163
forte,0.782432890834
treino,0.78213181516
botafogo,0.782070442055
fará,0.781593118247
apoio,0.781586435837
steam,0.777705704095
rodadas,0.777091869336
diretor,0.772166338075
conheça,0.770915752816
ponto,0.769428442597
apresentou,0.764656694158
palmeiras,0.762200403223
vantagem,0.761761974004
joelho,0.759925921354
desafio,0.759196482236
portuguesa,0.7569128494
português,0.754596023129
categoria,0.752397723267
etapa,0.750650201837
cidade,0.750566717687
estádios,0.750051653679
camisas,0.749680364098
fluminense,0.749335622075
prisão,0.749090475324
mulheres,0.747486049783
geração,0.746026074762
preciso,0.74350155407
criador,0.743143533952
completou,0.742739426345
diante,0.742659138137
tornou,0.741548620278
mma,0.739620087421
assunto,0.738966773766
vendas,0.736758738057
atualmente,0.736192545833
receber,0.735322454223
atenção,0.734680951263
barça,0.733329171844
brasileira,0.732136247368
esporte,0.731144213392
los,0.730394594572
casillas,0.729488796146
irá,0.729403380118
vamos,0.727867171377
usando,0.727450829832
design,0.726752955934
irlanda,0.725632569366
arbitragem,0.718367739053
cruzeiro,0.717280265293
tenta,0.717162811293
difícil,0.716807016099
cleveland,0.712210849285
canal,0.71068126448
empresas,0.709464330345
produtora,0.708680266637
afirma,0.705873097279
vita,0.705859505315
entrada,0.705718599806
sequer,0.705709971972
novamente,0.704280081474
alemão,0.703624412933
quer,0.703595198562
artilheiro,0.703227444938
aproveitou,0.702053161635
ambos,0.697903116534
completa,0.697013256787
festa,0.696301494197
jogando,0.695630275234
franquia,0.692244982662
colocado,0.692058064281
processo,0.689076764953
luigi,0.685814450046
personagem,0.684069333388
jornal,0.683061303394
toque,0.68083955862
cima,0.6801442668
vencer,0.675960206561
eventos,0.674720494721
objetivo,0.673890793889
partir,0.672593784358
chutou,0.671474114211
cartões,0.671351601022
devido,0.669678587858
artilharia,0.669287812052
oito,0.668877837454
grêmio,0.668832478187
seguida,0.668700318104
eliminação,0.668606385737
principalmente,0.668573056776
trabalhar,0.6680255794
futuro,0.667979459367
halo,0.66762101127
justiça,0.667102794578
possibilidade,0.667017020491
relembre,0.666891004903
modelos,0.666349105189
sequência,0.666326861051
combate,0.666291984204
visual,0.663799505044
bilbao,0.65911363691
fica,0.656670877326
bros,0.6559482354
criar,0.655914670649
acho,0.654969417465
anunciado,0.654258946873
sergio,0.653802334136
cartão,0.653759972704
coritiba,0.652899989048
cruzamento,0.652845736665
passa,0.651669541935
esquerdo,0.651365168984
pênalti,0.651110774892
nível,0.650366509792
promete,0.649204086794
elenco,0.649160395082
cbf,0.64680237445
fifa,0.645235081851
rei,0.64511191662
período,0.644964969248
entertainment,0.644950286811
ramos,0.644271662865
mãos,0.644133238045
estados,0.643740913453
vão,0.643327001652
coletiva,0.642859445945
torna,0.642645869848
faber,0.640737311832
torcedor,0.640525613378
sete,0.64034686002
levou,0.639581054898
play,0.63869296365
mão,0.634841078781
gamepad,0.632590504077
unidos,0.63251628925
saber,0.630461790007
único,0.630023033146
corraini,0.627079428207
carioca,0.626883607661
athletic,0.625919650966
arte,0.62579878427
papo,0.625713941249
iphone,0.625673548893
recorde,0.624284272686
virtual,0.624082476359
infamous,0.624002087014
psn,0.623887626654
deixa,0.623355290637
estilo,0.623311849993
belo,0.622603602256
livre,0.622370970961
principais,0.622056232799
ação,0.6216499851
maiores,0.620986135501
booth,0.620336276201
robben,0.62027940169
tela,0.618822086352
questão,0.618796344903
produção,0.617390124277
anterior,0.617117292301
heitor,0.615538027032
declarou,0.614617127976
serviço,0.611615109099
aposta,0.610055868295
co,0.609733632828
exclusiva,0.609400434374
nota,0.605298102332
cobrança,0.605065314614
team,0.604895029227
corpo,0.60474390695
pesados,0.604602978342
vote,0.604444576901
arts,0.604217202679
electronic,0.604217202679
itens,0.603790295926
terceiro,0.603176152407
semifinais,0.603050845586
amigos,0.601755093361
ajudar,0.59812015409
sul,0.597595783739
poderão,0.597519821376
lost,0.593458182042
leão,0.592728727623
prêmio,0.591166741751
tal,0.590523540841
saiu,0.58945944843
marcelo,0.588081912605
entrar,0.587387750844
cargo,0.586108942528
começo,0.585483994721
direita,0.58460716536
dezembro,0.58398361478
fazem,0.583145961901
caras,0.581722705287
trás,0.581221004543
press,0.580745639654
babes,0.580621202661
top,0.580440623755
base,0.578760552419
rebaixamento,0.578082751886
ibrahimovic,0.577212346455
san,0.575395815738
entrou,0.574212841332
jovem,0.572053857624
jetpack,0.571770708329
gibraltar,0.571370058511
goiás,0.570708364427
premiação,0.567318742582
sp,0.56680620852
continua,0.566565591773
transmissão,0.56615548696
valor,0.565150361822
americana,0.564372659198
profissional,0.563899814878
catalão,0.56362150021
demais,0.563287569853
acompanhar,0.563003051057
pessoa,0.561267443472
som,0.560758124028
favoritos,0.560019530382
disputada,0.559234752254
resolveu,0.558758278481
enfrentar,0.558751026314
mal,0.557818711609
cenários,0.557786377183
governo,0.557223840015
bruno,0.556336393577
lance,0.555164575825
heroes,0.554176893979
pra,0.554022517021
comunidade,0.553772268294
aventura,0.553216413948
euros,0.552726743144
single,0.552645740323
chefe,0.550375370197
cruzou,0.549822998579
latina,0.549515641733
perigo,0.549397987664
inclusive,0.549288790729
original,0.5491055299
artigo,0.548352600459
marcador,0.548329388395
rede,0.547219977418
tentar,0.54702404475
livro,0.546661349702
craque,0.546426672142
deluxe,0.545870875844
verdade,0.545755140342
madri,0.543984960914
dinheiro,0.543871325234
motivos,0.543697781624
projeto,0.543601117543
tiago,0.541814394137
riccitiello,0.540490158824
categorias,0.539805630198
rooney,0.538952248643
briga,0.538471875222
respeito,0.53640462598
ultimate,0.535938012699
contrast,0.535504147864
voz,0.534864860894
retrocompatibilidade,0.534440008085
pior,0.534380254009
di,0.533800586844
tornar,0.53335796072
versões,0.532945829087
tentou,0.532520332299
download,0.532457225649
chave,0.532120510769
esposa,0.529818878459
second,0.529086287438
son,0.529086287438
culpa,0.528805889498
android,0.528604154154
sampaio,0.528558925235
espanhola,0.528097896531
pensar,0.527902050284
mulher,0.527450631411
análise,0.526292672982
comparação,0.525419010762
greenlight,0.525003885775
assinatura,0.524974029184
azul,0.524851162588
distância,0.523590854121
mostra,0.522657833916
ponte,0.522282831467
dead,0.521397533987
lança,0.519587272721
fernando,0.519445279569
pré,0.5185204223
set,0.517895733841
assista,0.517276075006
towerfall,0.517119271131
bater,0.516825113911
youtube,0.515218109125
jogada,0.514993094488
zynga,0.513881006253
paola,0.513475954417
pedro,0.512325592896
longa,0.511471893284
sexismo,0.511395954528
femen,0.509230472509
digital,0.50918543774
normal,0.508836296866
criciúma,0.508691514278
entretanto,0.508368461911
material,0.507935997436
sarkeesian,0.507453654919
aplicativo,0.507286223192
sofreu,0.506803574874
semifinal,0.506251242754
falar,0.505168132627
vontade,0.505143251872
novidades,0.503738132788
pegar,0.502603761509
simon,0.501774549062
del,0.501219281498
atrás,0.500833495596
usar,0.500571814829
simples,0.500035652983
frankie,0.499626869217
caminho,0.499470752965
jam,0.499465363411
alto,0.499081694445
moacyr,0.498697185467
manter,0.498155639833
filme,0.498100472417
leandro,0.497666571292
qualidade,0.497337899613
ideias,0.49679927321
gazeta,0.495927046184
música,0.495286826192
viu,0.494199146719
aparece,0.493687334768
disponíveis,0.493522508805
defender,0.492459723995
leonardo,0.49243588713
resultados,0.491975589937
marcação,0.491770503068
liderança,0.49126284202
inter,0.490621122116
anaf,0.489479651255
iii,0.489394990388
sim,0.488993687147
sword,0.488912117085
sworcery,0.488912117085
walking,0.488781130335
incluindo,0.488338246795
minigames,0.487159683902
quarto,0.48615247589
medo,0.485842192585
posse,0.485545256083
contas,0.484932495768
levando,0.484825960568
auxiliar,0.484623892417
existe,0.484443834854
comprar,0.484203306556
vista,0.48404152037
trata,0.483966410262
club,0.483898606492
mobile,0.483292581628
pacote,0.482078720701
confronto,0.481825382252
acredita,0.481422307045
recebe,0.480756721892
capcom,0.480682766349
tito,0.480655269253
vilanova,0.480655269253
mim,0.480523389394
espaço,0.480470228136
mostrar,0.480329974446
acima,0.480097919108
leva,0.479323428872
ficha,0.478664199735
michael,0.478420896466
capitão,0.477911691277
vale,0.477493493215
acontecer,0.476698160226
valdés,0.476157594615
recente,0.475547428266
edition,0.475233591254
críticas,0.474627503313
al,0.474390571198
via,0.472538847565
enfrenta,0.472049283213
ginásio,0.471880872306
filmes,0.471637982834
exclusivo,0.469786851264
jovens,0.469253060142
diego,0.469211309918
kinect,0.468463584984
cabeça,0.468149143483
milan,0.468074450875
lutador,0.467750028491
yo,0.46761786515
bate,0.466267443259
sport,0.466000183387
lançar,0.464932107574
nomes,0.464584412837
pep,0.464194780351
zona,0.463681644082
boas,0.463540506456
tarde,0.463476877666
mostrou,0.46337141844
diferença,0.46230483423
tentando,0.461091916736
recentemente,0.460405342015
ocorreu,0.460402988479
números,0.459825204289
semanas,0.459312125358
resposta,0.457645407734
ennis,0.457438880846
paulista,0.457232810057
ações,0.456847478844
reasonwhy,0.456542246858
conteúdos,0.45577944993
bossa,0.454808210001
março,0.454477122358
membros,0.453932089494
médicos,0.453362436238
consenso,0.452513628627
peso,0.4523900321
época,0.452235602187
interino,0.452030339406
começa,0.451787116547
tipo,0.451747441423
garoto,0.451375312644
força,0.451191117377
aspectos,0.451070816739
company,0.449858124975
acontecendo,0.449771994725
protagonista,0.448496118256
evil,0.448359037209
carlos,0.448004804729
figueirense,0.44776456599
deep,0.44769735228
associação,0.447668956508
estaria,0.447161758298
busca,0.446554123342
runner,0.446325480807
skyrise,0.446325480807
ribery,0.445436803308
campeã,0.444383637984
maioria,0.444190967788
global,0.443200667752
alcançar,0.442839611893
países,0.441838112352
acusado,0.441204047436
estratégia,0.440909383304
cenário,0.440788675885
liverpool,0.440580286813
bgs,0.440287125884
clone,0.438444831732
apresentar,0.438330403945
vivo,0.438291319042
olifiers,0.437667638521
penas,0.437228484893
aparelho,0.436802974744
nike,0.43603888966
fundo,0.435859087015
presente,0.435798365945
ribéry,0.4352561059
sorte,0.434825830959
aparentemente,0.43467324812
nocaute,0.434520090385
prêmios,0.434142526871
participação,0.431787774446
hora,0.431579549374
grand,0.431413214445
tirar,0.431212861697
mudar,0.430947332634
santa,0.430759015688
arquibancadas,0.429732735992
unidades,0.429310355745
passaram,0.429242807318
napier,0.428751133695
estará,0.427891784899
campeonatos,0.427205506499
mourinho,0.427046343292
conseguir,0.427002732102
chiellini,0.426705683276
trilha,0.426554120488
financeiros,0.426442562822
andré,0.426431088633
abrir,0.426272987884
passar,0.425874744042
fizeram,0.425527857779
mídia,0.424581483899
lançou,0.422915218411
nacionais,0.42226952306
narrativa,0.422238987926
linha,0.421763264686
nove,0.421523479414
turno,0.421304747728
batalha,0.420711416072
preso,0.420417908087
reality,0.420335449173
pensa,0.420261712905
clique,0.419405897539
destaques,0.419044153364
independente,0.418794353653
desenvolvedor,0.41799093746
paper,0.416992979725
organização,0.416920266261
dificuldades,0.415931842511
coxa,0.415918155521
international,0.415902345557
fãs,0.415607990325
pr,0.414304438792
acha,0.414169499844
comprados,0.414046760952
sabe,0.413944125626
oferecer,0.41377308233
entidade,0.413451430663
designer,0.413377093509
ring,0.413319019334
land,0.412880251395
kaká,0.41269586889
enquete,0.412593506
steven,0.411971731002
suficiente,0.411775711596
favorito,0.411770114799
distintas,0.411413881801
confere,0.411413881801
chamado,0.411336974871
varsóvia,0.410786695538
total,0.41050449831
entender,0.410012696086
negócios,0.409830511834
conforme,0.409281323067
admitiu,0.408727755756
acusação,0.408410847735
começar,0.406810778327
mantém,0.406740403399
realmente,0.406473514471
áfrica,0.406262926885
homens,0.406145818333
digitais,0.406030613429
contou,0.405855279657
efeito,0.40585045197
assistir,0.405433924935
existem,0.405266972791
inicial,0.404966017555
drogba,0.403926795241
milhão,0.403687792004
pena,0.403008232893
quadra,0.402740285344
medida,0.402600966539
lojas,0.402568098159
envolve,0.402332538261
abriu,0.402010033154
falando,0.401710699349
líder,0.401611757012
ideia,0.401573549622
alex,0.401120190882
chefão,0.400621851116
maio,0.400045401728
engine,0.399722831088
ganhar,0.399626192736
blog,0.399308638067
sentido,0.399026937804
lesões,0.398870333815
erro,0.398809483951
completamente,0.398608566385
sozinho,0.398201196193
gold,0.397807375017
precisará,0.396893508018
passando,0.396852959425
padrão,0.396729704369
passará,0.396728978904
oliveira,0.396618465515
john,0.396539370705
dados,0.396052114747
feliz,0.395867429145
família,0.395695231748
corrêa,0.394608133958
presentes,0.394301152615
totalmente,0.394137916172
divulgou,0.393721035268
metade,0.393590051241
veio,0.393438310892
contratação,0.393425328743
derrotou,0.393079333011
pegou,0.392821684966
escanteio,0.392772697009
amora,0.392153553496
favoritismo,0.39195836332
martins,0.391953732627
dono,0.391785176958
costa,0.391672100131
novas,0.391392284217
galos,0.390937061858
rivais,0.390907956691
diablo,0.390281678652
quantidade,0.39025986613
fogo,0.390207405807
qasir,0.389724939054
wasat,0.389724939054
encara,0.389380669422
passe,0.389298078878
histórico,0.389251929238
diretoria,0.389063638816
sonnen,0.388632101787
comemora,0.388558217491
granada,0.387772643165
treinar,0.387103639518
redor,0.385619956667
fórmula,0.385234018475
estudo,0.384973520523
puzzle,0.384791928571
pen,0.384376576073
wigan,0.384340968225
crescimento,0.384216904216
joga,0.383168333071
erik,0.382934925184
encontro,0.381804992499
rodar,0.381693407574
desafios,0.381502407909
vicente,0.381266766181
gratuito,0.381017434805
smartphones,0.380793577182
possuem,0.380559126918
rumores,0.379975295969
expectativas,0.379884471902
organizadores,0.379784430845
oficiais,0.379723899171
manteve,0.379612396111
condições,0.379093540436
conferências,0.378858847678
capital,0.378127598633
jogam,0.378031750068
marino,0.377406941697
modo,0.377343668913
barcos,0.376910367276
dizer,0.376393959749
mensagem,0.376157344525
sair,0.375747959627
sonora,0.375655460632
diretamente,0.375482295134
nenhuma,0.374457650061
simulator,0.374452872307
ranking,0.373869363395
protesto,0.373771597299
portas,0.373769583921
esperar,0.373339905871
ganha,0.371747597339
reunião,0.371047086151
superar,0.370913938601
rodrigo,0.370880204964
treinos,0.370829453685
sims,0.370762036238
igda,0.370367443324
momentos,0.370203249448
boca,0.369928670927
trimestre,0.36958374693
defensor,0.369418359892
reuters,0.369033088712
geral,0.36901553143
redução,0.368938115124
próximos,0.368145226771
programa,0.367827952465
venda,0.36690123863
movie,0.36669605256
profissionais,0.366133798154
tentativa,0.365362286255
store,0.365132063657
dupla,0.364484605746
pressão,0.364397093554
gosto,0.364051741568
gráficos,0.363979654549
participantes,0.363092541005
austrália,0.36234680825
quartas,0.362298520627
agosto,0.362075456465
impedir,0.362031084301
vira,0.36200244255
gerente,0.361001566743
feio,0.360285090073
usuário,0.36005345869
longo,0.359852536734
lampard,0.359561412124
roberto,0.359335221126
unido,0.358933057836
manhã,0.358640427529
corrida,0.358480669532
popular,0.357639965113
contrário,0.357264754284
app,0.356836984548
italiano,0.356768370741
vs,0.35664453471
silêncio,0.356536826323
atividades,0.356084898228
lucas,0.355343980927
confiança,0.355072861819
centro,0.354730893094
colocação,0.354161712646
enix,0.353828050187
preta,0.353591349206
triunfo,0.352965440361
chute,0.352884577837
permitindo,0.352466152516
servidor,0.352430110856
sérgio,0.351548211097
ótimo,0.351099246215
titular,0.350771704307
love,0.350182760979
postura,0.350094370458
compra,0.349850536716
direção,0.349715208452
lahm,0.349669685775
comando,0.349577272354
exatamente,0.349551236417
marcados,0.349250844718
marrocos,0.34914209838
gaikai,0.349042547896
heavy,0.348267189841
lucro,0.348209378216
canto,0.347942400277
publicidade,0.347902037755
cabo,0.347782832771
sucessor,0.347494050225
incendiar,0.347196437486
produtos,0.346985154079
demonstração,0.34681854665
linguagem,0.346807056891
entra,0.346768958475
junto,0.346430503012
dana,0.346240004055
amarelos,0.345812237418
disputar,0.345722983267
defendeu,0.34526235343
seguir,0.345201022672
contar,0.3451360131
blizzard,0.345132325178
fácil,0.344818104755
conquistar,0.344817177595
capa,0.344753889877
direitos,0.344488119494
york,0.344334161586
ala,0.343881314267
acessar,0.343580867638
tribunal,0.343352195143
usados,0.343321389594
gamer,0.343133253972
condenado,0.343056792583
bahia,0.343007197175
capaz,0.341863803797
médio,0.341474348115
vencedor,0.340889585119
nesse,0.340629522574
cabeceou,0.340578995054
acigames,0.339778454643
naquele,0.339002931497
parar,0.338852560568
pedido,0.338742784661
portátil,0.337895976856
comentário,0.337511927737
roland,0.337435722205
visitantes,0.3369945873
servidores,0.336731621593
lembre,0.336425417869
breve,0.336087630035
queda,0.335849037119
brazilian,0.335473310034
planos,0.335326537689
vendido,0.334140125998
divulgado,0.334003666372
aumentar,0.332611472828
simultaneamente,0.332475043967
confirma,0.332157240819
derrotado,0.33195400747
vendidos,0.330472338143
mark,0.330098687445
celeste,0.330094442102
fiscal,0.329737667266
desenvolvido,0.32969404104
sonho,0.329507932611
terminou,0.328985657777
finais,0.328958766861
double,0.328883955429
sugere,0.3285344102
provavelmente,0.328476648161
comunicado,0.328126333241
levar,0.327618977209
musical,0.32755676929
acontecerá,0.327389742686
casas,0.326967926061
ubisoft,0.326704801504
canadá,0.326649182871
centroavante,0.326265915822
coração,0.32566213431
cariocas,0.325556707724
sueca,0.325518218891
gabriel,0.324940207461
vendeu,0.324932879811
valve,0.324833516817
nguyen,0.324787122163
autógrafo,0.32474831843
aproximadamente,0.324645127137
rússia,0.324269633114
device,0.323925308056
van,0.323779105812
assistentes,0.323451557643
direct,0.323119422696
hd,0.323013716478
colocar,0.322816813722
ritmo,0.322812388523
software,0.322661489285
criados,0.322613523077
recuperar,0.32216085373
demo,0.322056786469
mudanças,0.321797411759
informação,0.321437024802
ir,0.321418740133
estarão,0.321120402357
cair,0.320895007891
consegue,0.320832923227
ofereceu,0.320433711493
intervalo,0.320359624122
brenda,0.319432866551
dirigente,0.318941548818
possíveis,0.318404505081
superior,0.318360432411
knights,0.31814995822
seguinte,0.318106146582
farming,0.31777085218
anteriores,0.317248813578
televisão,0.317068479353
esportivo,0.316903058694
fortes,0.316733447476
lucca,0.316354362733
documentário,0.31612224443
somente,0.316032301773
pronto,0.316005533571
preços,0.315981960305
julho,0.315849765249
thq,0.315827942637
rapidamente,0.315712917886
virar,0.315525066489
matteo,0.315337791404
compatível,0.315316097838
requer,0.315049598096
salário,0.315019723914
expectativa,0.314696478633
reino,0.31466819202
impossível,0.314650924244
souza,0.314525981613
tevez,0.314263046548
anunciada,0.313945893908
cnb,0.313660872869
vice,0.313623939487
