word,V cluster 1 value,tf norm value
of,5.74788180255,6.66858864083
league,4.35778865719,3.75349938375
legends,4.30404973846,3.23393553266
riot,1.50009152445,1.27386780829
personagens,1.33048707283,1.5857127324
games,0.962277638116,5.41506727974
brasil,0.664269383233,4.75295749281
internacional,0.587492844938,0.873139796412
game,0.585147941016,5.40202523592
jogadores,0.561430717293,4.30228612023
público,0.501763980403,1.63408328901
segundo,0.46139406809,4.64121947369
american,0.458363427502,0.302258792403
express,0.458363427502,0.302258792403
desafio,0.454490637626,0.759196482236
final,0.431452665599,4.9373205725
servidor,0.40992093923,0.352430110856
cnb,0.396889485001,0.313660872869
executivo,0.396370073941,1.31299292066
maior,0.394452317285,2.46204157517
cartões,0.376608455434,0.671351601022
thrones,0.351107654601,0.275194704958
corpo,0.3359326112,0.60474390695
horas,0.33502388465,1.23511834154
acordo,0.332961625101,1.61184386755
times,0.328740908197,1.33205732189
temporada,0.327528519457,2.8250591232
milhões,0.313112246116,2.36864290847
world,0.311979288805,1.16506836627
débito,0.308772569176,0.205602867272
xfire,0.306127165841,0.204908953959
cartão,0.290042565404,0.653759972704
artigo,0.289365254986,0.548352600459
empresa,0.289330294733,1.89752592837
outubro,0.285931901244,1.76821542006
jogam,0.283748434003,0.378031750068
assim,0.275547012331,2.1271859461
conheça,0.275153272843,0.770915752816
sports,0.274658524684,0.279608178458
gaming,0.268902091983,0.284395091381
espectadores,0.268188114746,0.228193178595
mundial,0.262204309232,1.15029559411
mulheres,0.2502165141,0.747486049783
videogames,0.242344133628,1.7592797551
demais,0.240839520057,0.563287569853
femininas,0.236940404239,0.25148363122
taxa,0.235160355448,0.178609568426
irá,0.223913166821,0.729403380118
heroes,0.223234914045,0.554176893979
considerado,0.217639127895,0.302843509156
cerca,0.211875619064,1.20808934431
time,0.208939169622,5.21085736446
países,0.20446210706,0.441838112352
esports,0.203978686175,0.150330068148
oficiais,0.19615080116,0.379723899171
milhão,0.193983705277,0.403687792004
total,0.188123582729,0.41050449831
jogado,0.187418096615,0.249440817236
entrevista,0.185822375786,1.67739351422
uso,0.185173565372,0.870197881674
campeões,0.184343416745,1.68145607504
company,0.177800269197,0.449858124975
club,0.177069037746,0.483898606492
servidores,0.174576848467,0.336731621593
prêmio,0.173730508183,0.591166741751
torneio,0.170347938475,2.52315652071
ganhará,0.169031027835,0.279700776941
campeonato,0.167888666537,3.42909922129
atrair,0.164425682794,0.192430826633
site,0.163189196844,2.47725142415
indústria,0.161586552098,1.8052180076
ano,0.161329017614,4.75079310834
parte,0.16033340144,2.179732776
campanha,0.159975441214,0.864377378512
lançar,0.157835311025,0.464932107574
batalha,0.151366602616,0.420711416072
comunidade,0.151052957158,0.553772268294
distância,0.150722753381,0.523590854121
leis,0.150359941339,0.12285373864
regra,0.150007057718,0.189553027732
mundo,0.148546695924,3.30879150899
partes,0.147383985487,0.229707005104
vence,0.145734639151,1.0265703935
dados,0.144766443353,0.396052114747
lança,0.143726629469,0.519587272721
completamente,0.143213943226,0.398608566385
motivo,0.141004670418,0.959459559637
receber,0.139035978126,0.735322454223
mil,0.13714804629,2.67438462566
fato,0.13619588469,0.932000114474
estratégias,0.134806314665,0.158817146505
lugar,0.13475013244,0.985890345281
importa,0.13379319142,0.200655593765
objetivo,0.13353389039,0.673890793889
esport,0.132969370309,0.105991220209
terem,0.131676349046,0.0934234279408
iphone,0.131000092957,0.625673548893
audiência,0.130916074134,0.255542756114
oficial,0.128854460099,1.38562166816
campeonatos,0.128622803688,0.427205506499
bilhões,0.128291574335,0.971222561146
sagrou,0.127475717828,0.213099428703
entender,0.12659273236,0.410012696086
queremos,0.126460670196,0.279879716743
assistido,0.125717877271,0.0961069422145
fãs,0.12558039941,0.415607990325
vinda,0.124454034308,0.11799523594
partidas,0.124352115746,1.0120028489
unidos,0.123209660058,0.63251628925
representam,0.122359350644,0.132782424592
estados,0.121868586201,0.643740913453
fóruns,0.121722060684,0.141214230661
país,0.120338981662,2.13062302069
mencionado,0.118225778299,0.107135686842
opções,0.117385038365,0.080753289804
busca,0.116915452716,0.446554123342
envolve,0.116888740028,0.402332538261
entretanto,0.116763756976,0.508368461911
acontecerá,0.116617683292,0.327389742686
usuário,0.115834568344,0.36005345869
equipes,0.115759654595,1.7582655151
lançados,0.115748592957,0.279646771304
bate,0.115716812772,0.466267443259
perfil,0.115318091451,0.10447347107
especialistas,0.114171668555,0.215527784732
adquiridas,0.113654435287,0.101255523641
números,0.112990096371,0.459825204289
forbes,0.112763160017,0.158055433506
américa,0.112569959915,1.12134991992
serem,0.112354130705,0.224849709168
rumor,0.110628766126,0.204234623967
haverá,0.109877499628,0.265580844725
planos,0.109008630347,0.335326537689
aberto,0.108985962912,0.255789454415
torneios,0.1088258892,0.297416305587
metal,0.106307867139,0.158523709593
jogadas,0.104940747002,0.234019559273
expandir,0.104736926285,0.118054138251
menos,0.102251337649,1.90734624081
metade,0.101574235718,0.393590051241
jogados,0.100308851267,0.279103672663
única,0.100219317837,0.847491926486
oferecer,0.100100132957,0.41377308233
levou,0.10005109917,0.639581054898
bgs,0.0998200806121,0.440287125884
levando,0.099723467133,0.484825960568
usmonetáriointerno,0.0988233094367,2.62675989352
itens,0.0969856567956,0.603790295926
brasileiro,0.0968838616214,4.87632646275
contas,0.0965090126647,0.484932495768
aconteceu,0.0956689562259,0.865168041389
território,0.0944557716605,0.0920331351709
diretor,0.0924971112402,0.772166338075
recorde,0.091906945684,0.624284272686
estreia,0.0918067273319,1.06057788568
profissional,0.0912798038402,0.563899814878
período,0.0891221360959,0.644964969248
fizemos,0.0888758309167,0.228052711442
homem,0.0880835732823,0.8091398509
europa,0.0879364999736,1.51346298599
aumentando,0.08743770307,0.212100339234
paper,0.0864828389287,0.416992979725
sexismo,0.0860541195493,0.511395954528
português,0.0851042626762,0.754596023129
eua,0.0844698388113,1.1164157323
edition,0.0841447497899,0.475233591254
pen,0.0828693795469,0.384376576073
males,0.0827384605296,0.161278269511
feminina,0.0818493782221,0.178588189778
além,0.0816659148698,3.65357593645
executivos,0.0811691557254,0.0941885446098
entanto,0.0810040689603,0.980735378703
diferente,0.0809913685259,1.28794304583
união,0.0798662538799,0.0656980952726
rosto,0.0796800186248,0.216740950655
aponta,0.0796401543263,0.292317493266
injusto,0.0795677652886,0.149133718764
gastar,0.0790923030072,0.0936364935697
cliente,0.0781576741783,0.103095134903
jogando,0.078108995439,0.695630275234
diferenciado,0.0774461172237,0.116596755129
latina,0.0773616684666,0.549515641733
úteis,0.0768779583637,0.111269654495
instalada,0.0763701026428,0.113735535343
enorme,0.0763618150316,0.130361130923
belos,0.0761426434976,0.156008087584
pessoais,0.0760665462338,0.155844512328
motivos,0.0759856867655,0.543697781624
especificamente,0.0757088862937,0.0672351137627
exército,0.0755289621904,0.305306939637
estabelecida,0.0753246660844,0.0726671601145
companhia,0.0752640658896,1.93862702659
rostos,0.0747662007134,0.111803808314
obrigando,0.0741944905686,0.0821577257073
populares,0.074034508799,0.0788839737185
pc,0.0740159709986,0.958334650684
evidência,0.0739561834558,0.102310618451
fechado,0.0737908321047,0.140903918374
pacote,0.0737813880969,0.482078720701
revolta,0.0737675531452,0.100535916769
desejo,0.0731032890902,0.118133773619
pagos,0.0729146781395,0.181120350564
registrar,0.0726664882227,0.133284511694
personalizar,0.0723524650392,0.127797028581
base,0.0722356939414,0.578760552419
envolvendo,0.0720860458354,0.0901349305234
adaptar,0.0720008193177,0.166216427373
compras,0.0719459209628,0.148883626752
existe,0.0718397476503,0.484443834854
ceo,0.0711429220138,0.301130114071
and,0.0710315597906,1.05397694487
atividade,0.0709414833225,0.148623073044
fique,0.0708857370453,0.24770251794
wigan,0.0707203259534,0.384340968225
apple,0.0704381037219,0.250337505477
points,0.0704013206508,0.232647632345
exceção,0.0702767204031,0.160396300136
divulgou,0.0702634352098,0.393721035268
vistos,0.0696223341652,0.10467022167
trailers,0.069497098386,0.0843649081219
jovens,0.069301951134,0.469253060142
duty,0.0690137229192,0.199190341397
razão,0.0684861885681,0.135342418383
call,0.0683596869908,0.210610897941
propagandas,0.0682805030688,0.111886699215
médio,0.0682728843251,0.341474348115
anunciaram,0.068013890835,0.199842150154
aparentemente,0.0679399718802,0.43467324812
gênero,0.0679277840242,0.278968533535
multiplayer,0.0676324229016,1.17173750492
trará,0.0673895957521,0.156341819371
vive,0.0673496021627,0.18555338902
lei,0.0673387513965,0.215945626336
cola,0.0671360717533,0.138649974915
pássaro,0.0670771703413,0.218879006792
competir,0.0666233052393,0.117320811039
dash,0.0665395932352,0.0956862241184
promover,0.0664435334414,0.11822933087
acompanhando,0.0662156001186,0.115039236846
marcas,0.0660207405717,0.119371014456
knights,0.0658722234087,0.31814995822
something,0.0657975255681,0.0792750813071
despertar,0.065508005296,0.134843633473
recebemos,0.0651458934011,0.125515787394
ótimas,0.0645716173478,0.0860830270268
equilíbrio,0.064433932839,0.210367277553
parceria,0.0644270668279,0.222804575294
organizadores,0.0643193045182,0.379784430845
apresentar,0.0641900659278,0.438330403945
franquias,0.0638785000876,0.110223835805
crescimento,0.0637638423893,0.384216904216
competições,0.0634733394497,0.285410801007
gigante,0.0633021283846,0.230634352762
recordes,0.0629456711489,0.121039318437
country,0.0628021271202,0.109453121417
escolher,0.0626049115013,0.0553614165413
produtos,0.0623103516982,0.346985154079
parece,0.0622998253122,1.03823411062
prova,0.0622382967884,0.0917034197544
disputados,0.0621940900499,0.109556454936
série,0.0619117663645,1.99140987396
tais,0.0618724711376,0.138116336104
coreia,0.0617662383521,0.118356241697
ambas,0.0615019743999,0.143557263259
cuja,0.0613715504369,0.243411987095
pés,0.0612760533195,0.25996343464
assistindo,0.0607796254536,0.174603308706
publicidade,0.0606384702021,0.347902037755
